PK_IS_link,Cat1_link,Cat2_link,Cat3_link,ID_strains,ID_origin
67818,6,45.0,265.0,144512,0
67819,6,45.0,265.0,144513,0
67820,6,45.0,265.0,144514,0
67821,6,45.0,265.0,144515,0
67822,6,45.0,265.0,144516,0
67823,6,45.0,265.0,144517,0
67824,6,45.0,265.0,144518,0
67825,6,45.0,265.0,144519,0
67826,6,45.0,265.0,144520,0
67827,6,45.0,265.0,144521,0
67828,6,45.0,265.0,144522,0
67829,6,45.0,265.0,144560,0
67830,6,45.0,265.0,144565,0
67831,6,45.0,265.0,144572,0
67832,6,45.0,265.0,144573,0
67833,6,45.0,265.0,144636,0
67834,6,45.0,265.0,144704,0
67835,6,45.0,265.0,144715,0
67836,6,45.0,265.0,144717,0
67837,6,45.0,265.0,144755,0
67838,6,45.0,265.0,144830,0
67839,6,45.0,265.0,144849,0
67840,6,45.0,265.0,144942,0
67841,6,45.0,265.0,145057,0
67842,6,45.0,265.0,145069,0
67843,6,45.0,265.0,145070,0
67844,6,45.0,265.0,145071,0
67845,6,45.0,265.0,145072,0
67846,6,45.0,265.0,145074,0
67847,6,45.0,265.0,145126,0
67848,6,45.0,265.0,145211,0
67849,6,45.0,265.0,145405,0
67850,6,45.0,265.0,145414,0
67851,6,45.0,265.0,145511,0
67852,6,45.0,265.0,145524,0
67853,6,45.0,265.0,145554,0
67854,6,45.0,265.0,145610,0
67855,6,45.0,265.0,145613,0
67856,6,45.0,265.0,145643,0
67857,6,45.0,265.0,145767,0
67858,6,45.0,265.0,145788,0
67859,6,45.0,265.0,145796,0
67860,6,45.0,265.0,145855,0
67861,6,45.0,265.0,145863,0
67862,6,45.0,265.0,145871,0
67863,6,45.0,265.0,145887,0
67864,6,45.0,265.0,145891,0
67865,6,45.0,265.0,145895,0
67866,6,45.0,265.0,145899,0
67867,6,45.0,265.0,145950,0
67868,6,45.0,265.0,146020,0
67869,6,45.0,265.0,146066,0
67870,6,45.0,265.0,146123,0
67871,6,45.0,265.0,146254,0
67872,6,45.0,265.0,146257,0
67873,6,45.0,265.0,146318,0
67874,6,45.0,265.0,146474,0
67875,6,45.0,265.0,146475,0
67876,6,45.0,265.0,146476,0
67877,6,45.0,265.0,146477,0
67878,6,45.0,265.0,146478,0
67879,6,45.0,265.0,146479,0
67880,6,45.0,265.0,146517,0
67881,6,45.0,265.0,146604,0
67882,6,45.0,265.0,146680,0
67883,6,45.0,265.0,146684,0
67884,6,45.0,265.0,146702,0
67885,6,45.0,265.0,146882,0
67886,6,45.0,265.0,146947,0
67887,6,45.0,265.0,146995,0
67888,6,45.0,265.0,147007,0
67889,6,45.0,265.0,147032,0
67890,6,45.0,265.0,147061,0
67891,6,45.0,265.0,147081,0
67892,6,45.0,265.0,147183,0
67893,6,45.0,265.0,147190,0
67894,6,45.0,265.0,147194,0
67895,6,45.0,265.0,147231,0
67896,6,45.0,265.0,147270,0
67897,6,45.0,265.0,147312,0
67898,6,45.0,265.0,147331,0
67899,6,45.0,265.0,147358,0
67900,6,45.0,265.0,147418,0
67901,6,45.0,265.0,147475,0
67902,6,45.0,265.0,147487,0
67903,6,45.0,265.0,147515,0
67904,6,45.0,265.0,147576,0
67905,6,45.0,265.0,147577,0
67906,6,45.0,265.0,147643,0
67907,6,45.0,265.0,147717,0
67908,6,45.0,265.0,147773,0
67909,6,45.0,265.0,147782,0
67910,6,45.0,265.0,147793,0
67911,6,45.0,265.0,147830,0
67912,6,45.0,265.0,147845,0
67913,6,45.0,265.0,147887,0
67914,6,45.0,265.0,147967,0
67915,6,45.0,265.0,148058,0
67916,6,45.0,265.0,148131,0
67917,6,45.0,265.0,148155,0
67918,6,45.0,265.0,148173,0
67919,6,45.0,265.0,148185,0
67920,6,45.0,265.0,148201,0
67921,6,45.0,265.0,148212,0
67922,6,45.0,265.0,148293,0
67923,6,45.0,265.0,148303,0
67924,6,45.0,265.0,148345,0
67925,6,45.0,265.0,148403,0
67926,6,45.0,265.0,148404,0
67927,6,45.0,265.0,148405,0
67928,6,45.0,265.0,148418,0
67929,6,45.0,265.0,148434,0
67930,6,45.0,265.0,148464,0
67931,6,45.0,265.0,148541,0
67932,6,45.0,265.0,148569,0
67933,6,45.0,265.0,148570,0
67934,6,45.0,265.0,148576,0
67935,6,45.0,265.0,148611,0
67936,6,45.0,265.0,148837,0
67937,6,45.0,265.0,148926,0
67938,6,45.0,265.0,148980,0
67939,6,45.0,265.0,149048,0
67940,6,45.0,265.0,149083,0
67941,6,45.0,265.0,149084,0
67942,6,45.0,265.0,149110,0
67943,6,45.0,265.0,149111,0
67944,6,45.0,265.0,149117,0
67945,6,45.0,265.0,149118,0
67946,6,45.0,265.0,149245,0
67947,6,45.0,265.0,149273,0
67948,6,45.0,265.0,149291,0
67949,6,45.0,265.0,149315,0
67950,6,45.0,265.0,149322,0
67951,6,45.0,265.0,149355,0
67952,6,45.0,265.0,149541,0
67953,6,45.0,265.0,149545,0
67954,6,45.0,265.0,149546,0
67955,6,45.0,265.0,149705,0
67956,6,45.0,265.0,149706,0
67957,6,45.0,265.0,149761,0
67958,6,45.0,265.0,149767,0
67959,6,45.0,265.0,149769,0
67960,6,45.0,265.0,149773,0
67961,6,45.0,265.0,149788,0
67962,6,45.0,265.0,149911,0
67963,6,45.0,265.0,149925,0
67964,6,45.0,265.0,149930,0
67965,6,45.0,265.0,149938,0
67966,6,45.0,265.0,149973,0
67967,6,45.0,265.0,149997,0
67968,6,45.0,265.0,150054,0
67969,6,45.0,265.0,150058,0
67970,6,45.0,265.0,150110,0
67971,6,45.0,265.0,150125,0
67972,6,45.0,265.0,150126,0
67973,6,45.0,265.0,150145,0
67974,6,45.0,265.0,150146,0
67975,6,45.0,265.0,150147,0
67976,6,45.0,265.0,150148,0
67977,6,45.0,265.0,150212,0
67978,6,45.0,265.0,150228,0
67979,6,45.0,265.0,150376,0
67980,6,45.0,265.0,150465,0
67981,6,45.0,265.0,150466,0
67982,6,45.0,265.0,150467,0
67983,6,45.0,265.0,150468,0
67984,6,45.0,265.0,150478,0
67985,6,45.0,265.0,150479,0
67986,6,45.0,265.0,150555,0
67987,6,45.0,265.0,150578,0
67988,6,45.0,265.0,150580,0
67989,6,45.0,265.0,150581,0
67990,6,45.0,265.0,150602,0
67991,6,45.0,265.0,150638,0
67992,6,45.0,265.0,150639,0
67993,6,45.0,265.0,150640,0
67994,6,45.0,265.0,150641,0
67995,6,45.0,265.0,150642,0
67996,6,45.0,265.0,150643,0
67997,6,45.0,265.0,150644,0
67998,6,45.0,265.0,150702,0
67999,6,45.0,265.0,150762,0
68000,6,45.0,265.0,150776,0
68001,6,45.0,265.0,150829,0
68002,6,45.0,265.0,150884,0
68003,6,45.0,265.0,150979,0
68004,6,45.0,265.0,150983,0
68005,6,45.0,265.0,151039,0
68006,6,45.0,265.0,151067,0
68007,6,45.0,265.0,151084,0
68008,6,45.0,265.0,151128,0
68009,6,45.0,265.0,151139,0
68010,6,45.0,265.0,151171,0
68011,6,45.0,265.0,151212,0
68012,6,45.0,265.0,151547,0
68013,6,45.0,265.0,151549,0
68014,6,45.0,265.0,151550,0
68015,6,45.0,265.0,151577,0
68016,6,45.0,265.0,151578,0
68017,6,45.0,265.0,151579,0
68018,6,45.0,265.0,151581,0
68019,6,45.0,265.0,151582,0
68020,6,45.0,265.0,151587,0
68021,6,45.0,265.0,151676,0
68022,6,45.0,265.0,151697,0
68023,6,45.0,265.0,151721,0
68024,6,45.0,265.0,151866,0
68025,6,45.0,265.0,151957,0
68026,6,45.0,265.0,152016,0
68027,6,45.0,265.0,152047,0
68028,6,45.0,265.0,152070,0
68029,6,45.0,265.0,152254,0
68030,6,45.0,265.0,152257,0
68031,6,45.0,265.0,152258,0
68032,6,45.0,265.0,152562,0
68033,6,45.0,265.0,153201,0
68034,6,45.0,265.0,153718,0
68035,6,45.0,265.0,153798,0
68036,6,45.0,265.0,154559,0
68037,6,45.0,265.0,154642,0
68038,6,45.0,265.0,154988,0
68039,6,45.0,265.0,154989,0
68040,6,45.0,265.0,154990,0
68041,6,45.0,265.0,155059,0
68042,6,45.0,265.0,155169,0
68043,6,45.0,265.0,155480,0
68044,6,45.0,265.0,156137,0
68045,6,45.0,265.0,156138,0
68046,6,45.0,265.0,156589,0
68047,6,45.0,265.0,156590,0
68048,6,45.0,265.0,156660,0
68049,6,45.0,265.0,156753,0
68050,6,45.0,265.0,156814,0
68051,6,45.0,265.0,156866,0
68052,6,45.0,265.0,157093,0
68053,6,45.0,265.0,157097,0
68054,6,45.0,265.0,157112,0
68055,6,45.0,265.0,146691,0
68056,6,45.0,265.0,155652,0
68057,6,45.0,265.0,145770,0
68058,6,45.0,265.0,141190,0
68059,6,45.0,265.0,141192,0
68060,6,45.0,265.0,153667,0
68061,6,45.0,265.0,155072,0
68062,6,45.0,265.0,154956,0
68063,6,45.0,265.0,141206,0
68064,6,45.0,265.0,141229,0
68065,6,45.0,265.0,150714,0
68066,6,45.0,265.0,155525,0
68067,6,45.0,265.0,153872,0
68068,6,45.0,265.0,145979,0
68069,6,45.0,265.0,153836,0
68070,6,45.0,265.0,153837,0
68071,6,45.0,265.0,155941,0
68072,6,45.0,265.0,154968,0
68073,6,45.0,265.0,144504,0
68074,6,45.0,265.0,156536,0
68075,6,45.0,265.0,152734,0
68076,6,45.0,265.0,156813,0
68077,6,45.0,265.0,141956,0
68078,6,45.0,265.0,153629,0
68079,6,45.0,265.0,153953,0
68080,6,45.0,265.0,148435,0
68081,6,45.0,265.0,156657,0
68082,6,45.0,265.0,153726,0
68083,6,45.0,265.0,147999,0
68084,6,45.0,265.0,148959,0
68085,6,45.0,265.0,145009,0
68086,6,45.0,265.0,142085,0
68087,6,45.0,265.0,148227,0
68088,6,45.0,265.0,148190,0
68089,6,45.0,265.0,144838,0
68090,6,45.0,265.0,148010,0
68091,6,45.0,265.0,146294,0
68092,6,45.0,265.0,141782,0
68093,6,45.0,265.0,152746,0
68094,6,45.0,265.0,149606,0
68095,6,45.0,265.0,156096,0
68096,6,45.0,265.0,151548,0
68097,6,45.0,265.0,156659,0
68098,6,45.0,265.0,141857,0
68099,6,45.0,265.0,146233,0
68100,6,45.0,265.0,145065,0
68101,6,45.0,265.0,147332,0
68102,6,45.0,265.0,141220,0
68103,6,45.0,265.0,141231,0
68104,6,45.0,265.0,156811,0
68105,6,45.0,265.0,156694,0
68106,6,45.0,265.0,149395,0
68107,6,45.0,265.0,147107,0
68108,6,45.0,265.0,151593,0
68109,6,45.0,265.0,155561,0
68110,6,45.0,265.0,144209,0
68111,6,45.0,265.0,146302,0
68112,6,45.0,265.0,153897,0
68113,6,45.0,265.0,144566,0
68114,6,45.0,265.0,156950,0
68115,6,45.0,265.0,155694,0
68116,6,45.0,265.0,141246,0
68117,6,45.0,265.0,154829,0
68118,6,45.0,265.0,156371,0
68119,6,45.0,265.0,156661,0
68120,6,45.0,265.0,141715,0
68121,6,45.0,265.0,143859,0
68122,6,45.0,265.0,144409,0
68123,6,45.0,265.0,141846,0
68124,6,45.0,265.0,144969,0
68125,6,45.0,265.0,151971,0
68126,6,45.0,265.0,147893,0
68127,6,45.0,265.0,147889,0
68128,6,45.0,265.0,143557,0
68129,6,45.0,265.0,144554,0
68130,6,45.0,265.0,156658,0
68131,6,45.0,265.0,145710,0
68132,6,45.0,265.0,144874,0
68133,6,45.0,265.0,146209,0
68134,6,45.0,265.0,154225,0
68135,6,45.0,265.0,154513,0
68136,6,45.0,265.0,156033,0
68137,6,45.0,265.0,146250,0
68138,6,45.0,265.0,146651,0
68139,6,45.0,265.0,156891,0
68140,6,45.0,265.0,156102,0
68141,6,45.0,265.0,154764,0
68142,6,45.0,265.0,154765,0
68143,6,45.0,265.0,154766,0
68144,6,45.0,265.0,141350,0
68145,6,45.0,265.0,154004,0
68146,6,45.0,265.0,155197,0
68147,6,45.0,265.0,155370,0
68148,6,45.0,265.0,153722,0
68149,6,45.0,265.0,145816,0
68150,6,45.0,265.0,156119,0
68151,6,45.0,265.0,146269,0
68152,6,45.0,265.0,156662,0
68153,6,45.0,265.0,156743,0
68154,6,45.0,265.0,147012,0
68155,6,45.0,265.0,154370,0
68156,6,45.0,265.0,155963,0
68157,6,45.0,265.0,144109,0
68158,6,45.0,265.0,155236,0
68159,6,45.0,265.0,154121,0
68160,6,45.0,265.0,153601,0
68161,6,45.0,265.0,145749,0
68162,6,45.0,265.0,150579,0
68163,6,45.0,265.0,153548,0
68164,6,45.0,265.0,141237,0
68165,6,45.0,265.0,144618,0
68166,6,45.0,265.0,156147,0
68167,6,45.0,265.0,143598,0
68168,6,45.0,265.0,156818,0
68169,6,45.0,265.0,143279,0
68170,6,45.0,265.0,141400,0
68171,6,45.0,265.0,148191,0
68172,6,45.0,265.0,155929,0
68173,6,45.0,265.0,145447,0
68174,6,45.0,265.0,144859,0
68175,6,45.0,265.0,156560,0
68176,6,45.0,265.0,141402,0
68177,6,45.0,265.0,145523,0
68178,6,45.0,265.0,150589,0
68179,6,45.0,265.0,153147,0
68180,6,45.0,265.0,141208,0
68181,6,45.0,265.0,153828,0
68182,6,45.0,265.0,154046,0
68183,6,45.0,265.0,155639,0
68184,6,45.0,265.0,146303,0
68185,6,45.0,265.0,156279,0
68186,6,45.0,265.0,141578,0
68187,6,45.0,265.0,144689,0
68188,6,45.0,265.0,141623,0
68189,6,45.0,265.0,142963,0
68190,6,45.0,265.0,156812,0
68191,6,45.0,265.0,156867,0
68192,6,45.0,265.0,142556,0
68193,6,45.0,265.0,146946,0
68194,6,45.0,265.0,153607,0
68195,6,45.0,265.0,141726,0
68196,6,45.0,265.0,141709,0
68197,6,45.0,265.0,146285,0
68198,6,45.0,265.0,155130,0
68199,6,45.0,265.0,151740,0
68200,6,45.0,265.0,150587,0
68201,6,45.0,265.0,141266,0
68202,6,45.0,265.0,154647,0
68203,6,45.0,265.0,154859,0
68204,6,45.0,265.0,142574,0
68205,6,45.0,265.0,144846,0
68206,6,45.0,265.0,144847,0
68207,6,45.0,265.0,145014,0
68208,6,45.0,265.0,154505,0
68209,6,45.0,265.0,151659,0
68210,6,45.0,265.0,156817,0
68211,6,45.0,265.0,155198,0
68212,6,45.0,265.0,155780,0
68213,6,45.0,265.0,145117,0
68214,6,45.0,265.0,151970,0
68215,6,45.0,265.0,142401,0
68216,6,45.0,265.0,142499,0
68217,6,45.0,265.0,154390,0
68218,6,45.0,265.0,153017,0
68219,6,45.0,265.0,156656,0
68220,6,45.0,265.0,145810,0
68221,6,45.0,265.0,153531,0
68222,6,45.0,265.0,145748,0
68223,6,45.0,265.0,145809,0
68224,6,45.0,265.0,144872,0
68225,6,45.0,265.0,145750,0
68226,6,45.0,265.0,150588,0
68227,6,45.0,265.0,154646,0
68228,6,45.0,265.0,142084,0
68229,6,45.0,265.0,146301,0
68230,6,45.0,265.0,154551,0
68231,6,45.0,265.0,154979,0
68232,6,45.0,265.0,151660,0
68233,6,45.0,265.0,151599,0
68234,6,45.0,265.0,151661,0
68235,6,45.0,265.0,156815,0
68236,6,45.0,265.0,156816,0
68237,6,45.0,265.0,154229,0
68238,6,45.0,265.0,143967,0
68239,6,45.0,265.0,143334,0
68240,6,45.0,265.0,155595,0
68241,6,45.0,265.0,154648,0
68242,6,45.0,265.0,152766,0
68243,6,45.0,265.0,141425,0
68244,6,45.0,265.0,153236,0
68245,6,45.0,265.0,153459,0
68246,6,45.0,265.0,156267,0
68247,6,45.0,265.0,153934,0
68248,6,45.0,265.0,149267,0
68249,6,45.0,265.0,155229,0
68250,6,45.0,265.0,156968,0
68251,6,45.0,265.0,153148,0
68252,6,45.0,265.0,143227,0
68253,6,45.0,265.0,153240,0
68254,6,45.0,265.0,146300,0
68255,6,45.0,265.0,146663,0
68256,6,45.0,265.0,155626,0
68257,6,45.0,265.0,149098,0
68258,6,45.0,265.0,146558,0
68259,6,45.0,265.0,145751,0
68260,6,45.0,265.0,152094,0
68261,6,45.0,265.0,155042,0
68262,6,45.0,265.0,145073,0
68263,6,45.0,265.0,156681,0
68264,6,45.0,265.0,145644,0
68265,6,45.0,265.0,147158,0
68266,6,45.0,265.0,151588,0
68267,6,45.0,265.0,144383,0
68268,6,45.0,265.0,153212,0
68269,6,45.0,265.0,145212,0
68270,6,45.0,265.0,154780,0
68271,6,45.0,265.0,155330,0
68272,6,45.0,265.0,151948,0
68273,6,45.0,265.0,142160,0
68274,6,45.0,265.0,143562,0
68275,6,45.0,265.0,148528,0
68276,6,45.0,265.0,149463,0
68277,6,45.0,265.0,153187,0
68278,6,45.0,265.0,152780,0
68279,6,45.0,265.0,141705,0
68280,6,45.0,265.0,141706,0
68281,6,45.0,265.0,141707,0
68282,6,45.0,265.0,149290,0
68283,6,45.0,265.0,147826,0
68284,6,45.0,265.0,145959,0
68285,6,45.0,265.0,145886,0
68286,6,45.0,265.0,141841,0
68287,6,45.0,265.0,142077,0
68288,6,45.0,265.0,149920,0
68289,6,45.0,265.0,154793,0
68290,6,45.0,265.0,154011,0
68291,6,45.0,265.0,145664,0
68292,6,45.0,265.0,150804,0
68293,6,45.0,265.0,141603,0
68294,6,45.0,265.0,146902,0
68295,6,45.0,265.0,148170,0
68296,6,45.0,265.0,151926,0
68297,6,45.0,265.0,141843,0
68298,6,45.0,265.0,141479,0
68299,6,45.0,265.0,145919,0
68300,6,45.0,265.0,145924,0
68301,6,45.0,265.0,145937,0
68302,6,45.0,265.0,145948,0
68303,6,45.0,265.0,144598,0
68304,6,45.0,265.0,146657,0
68305,6,45.0,265.0,143514,0
68306,6,45.0,265.0,148301,0
68307,6,45.0,265.0,141559,0
68308,6,45.0,265.0,152666,0
68309,6,45.0,265.0,156173,0
68310,6,45.0,265.0,149140,0
68311,6,45.0,265.0,145927,0
68312,6,45.0,265.0,149591,0
68313,6,45.0,265.0,150823,0
68314,6,45.0,265.0,145757,0
68315,6,45.0,265.0,141497,0
68316,6,45.0,265.0,152236,0
68317,6,45.0,265.0,148954,0
68318,6,45.0,265.0,142103,0
68319,6,45.0,265.0,143589,0
68320,6,45.0,265.0,151681,0
68321,6,45.0,265.0,150227,0
68322,6,45.0,265.0,150229,0
68323,6,45.0,265.0,141827,0
68324,6,45.0,265.0,148419,0
68325,6,45.0,265.0,151580,0
68326,6,45.0,,143672,0
68327,6,45.0,,143434,0
68328,6,45.0,,144584,0
68329,6,45.0,,147833,0
68330,6,45.0,,147995,0
68331,6,45.0,,148514,0
68332,6,45.0,,154199,0
68333,6,45.0,,141200,0
68334,6,45.0,,141681,0
68335,6,45.0,,142944,0
68336,6,45.0,,141452,0
68337,6,45.0,,141203,0
68338,6,45.0,,148476,0
68339,6,45.0,,142903,0
68340,6,45.0,,141249,0
68341,6,45.0,,146159,0
68342,6,45.0,,153749,0
68343,6,45.0,,146037,0
68344,6,45.0,,146038,0
68345,6,45.0,,146039,0
68346,6,45.0,,152858,0
68347,6,45.0,,145565,0
68348,6,45.0,,157068,0
68349,6,45.0,,152775,0
68350,6,45.0,,141954,0
68351,6,45.0,,146343,0
68352,6,45.0,,146344,0
68353,6,45.0,,146655,0
68354,6,45.0,,156396,0
68355,6,45.0,,153682,0
68356,6,45.0,,154946,0
68357,6,45.0,,154062,0
68358,6,45.0,,153506,0
68359,6,45.0,,150459,0
68360,6,45.0,,146654,0
68361,6,45.0,,151928,0
68362,6,45.0,,148166,0
68363,6,45.0,,142740,0
68364,6,45.0,,157227,0
68365,6,45.0,,155221,0
68366,6,45.0,,145053,0
68367,6,45.0,,145003,0
68368,6,45.0,,145049,0
68369,6,45.0,,145050,0
68370,6,45.0,,145051,0
68371,6,45.0,,145052,0
68372,6,45.0,,150314,0
68373,6,45.0,,149881,0
68374,6,45.0,,149882,0
68375,6,45.0,,147477,0
68376,6,45.0,,147808,0
68377,6,45.0,,150841,0
68378,6,45.0,,151555,0
68379,6,45.0,,156769,0
68380,6,45.0,,156294,0
68381,6,45.0,,156776,0
68382,6,45.0,,150184,0
68383,6,45.0,,153200,0
68384,6,45.0,,153416,0
68385,6,45.0,,154770,0
68386,6,45.0,,153638,0
68387,6,45.0,,152291,0
68388,6,45.0,,152690,0
68389,6,45.0,,155000,0
68390,6,45.0,,153139,0
68391,6,45.0,,155560,0
68392,6,45.0,,154597,0
68393,6,45.0,,155227,0
68394,6,45.0,,155696,0
68395,6,45.0,,146965,0
68396,6,45.0,,147042,0
68397,6,45.0,,147051,0
68398,6,45.0,,147052,0
68399,6,45.0,,147058,0
68400,6,45.0,,147259,0
68401,6,45.0,,147301,0
68402,6,45.0,,147531,0
68403,6,45.0,,147739,0
68404,6,45.0,,150290,0
68405,6,45.0,,150974,0
68406,6,45.0,,151336,0
68407,6,45.0,,146901,0
68408,6,45.0,,152345,0
68409,6,45.0,,146447,0
68410,6,45.0,,150267,0
68411,6,45.0,,146342,0
68412,6,45.0,,147898,0
68413,6,45.0,,154588,0
68414,6,45.0,,152575,0
68415,6,45.0,,154549,0
68416,6,45.0,,153977,0
68417,6,45.0,,156345,0
68418,6,45.0,,150966,0
68419,6,45.0,,156399,0
68420,6,45.0,,150273,0
68421,6,45.0,,143087,0
68422,6,45.0,,157150,0
68423,6,45.0,,144393,0
68424,6,45.0,,150531,0
68425,6,45.0,,155336,0
68426,6,45.0,,155337,0
68427,6,45.0,,156986,0
68428,6,45.0,,155617,0
68429,6,45.0,,156905,0
68430,6,45.0,,156634,0
68431,6,45.0,,153525,0
68432,6,45.0,,155918,0
68433,6,45.0,,153593,0
68434,6,45.0,,153595,0
68435,6,45.0,,153604,0
68436,6,45.0,,153588,0
68437,6,45.0,,153591,0
68438,6,45.0,,156386,0
68439,6,45.0,,156789,0
68440,6,45.0,,146263,0
68441,6,45.0,,155201,0
68442,6,45.0,,157191,0
68443,6,45.0,,157198,0
68444,6,45.0,,155449,0
68445,6,45.0,,153560,0
68446,6,45.0,,153561,0
68447,6,45.0,,146641,0
68448,6,45.0,,151780,0
68449,6,45.0,,141743,0
68450,6,45.0,,141878,0
68451,6,45.0,,142432,0
68452,6,45.0,,145789,0
68453,6,45.0,,146889,0
68454,6,45.0,,147970,0
68455,6,45.0,,153022,0
68456,6,45.0,,156957,0
68457,6,45.0,,156048,0
68458,6,45.0,,155570,0
68459,6,45.0,,155808,0
68460,6,45.0,,146730,0
68461,6,45.0,,143436,0
68462,6,45.0,,150402,0
68463,6,45.0,,150403,0
68464,6,45.0,,151214,0
68465,6,45.0,,151069,0
68466,6,45.0,,149471,0
68467,6,45.0,,143051,0
68468,6,45.0,,154262,0
68469,6,45.0,,143056,0
68470,6,45.0,,151853,0
68471,6,45.0,,142024,0
68472,6,45.0,,156790,0
68473,6,45.0,,152068,0
68474,6,45.0,,154835,0
68475,6,45.0,,156981,0
68476,6,45.0,,146801,0
68477,6,45.0,,141779,0
68478,6,45.0,,148081,0
68479,6,45.0,,153501,0
68480,6,45.0,,146430,0
68481,6,45.0,,148960,0
68482,6,45.0,,146707,0
68483,6,45.0,,155282,0
68484,6,45.0,,150777,0
68485,6,45.0,,146701,0
68486,6,45.0,,151077,0
68487,6,45.0,,151885,0
68488,6,45.0,,156097,0
68489,6,45.0,,155291,0
68490,6,45.0,,147483,0
68491,6,45.0,,147530,0
68492,6,45.0,,147748,0
68493,6,45.0,,149665,0
68494,6,45.0,,150761,0
68495,6,45.0,,152711,0
68496,6,45.0,,152646,0
68497,6,45.0,,144220,0
68498,6,45.0,,152643,0
68499,6,45.0,,152675,0
68500,6,45.0,,148137,0
68501,6,45.0,,152519,0
68502,6,45.0,,149258,0
68503,6,45.0,,154253,0
68504,6,45.0,,147809,0
68505,6,45.0,,153865,0
68506,6,45.0,,153866,0
68507,6,45.0,,156136,0
68508,6,45.0,,147800,0
68509,6,45.0,,151066,0
68510,6,45.0,,151234,0
68511,6,45.0,,151235,0
68512,6,45.0,,151236,0
68513,6,45.0,,151237,0
68514,6,45.0,,150487,0
68515,6,45.0,,145698,0
68516,6,45.0,,147529,0
68517,6,45.0,,151369,0
68518,6,45.0,,141351,0
68519,6,45.0,,151085,0
68520,6,45.0,,147864,0
68521,6,45.0,,146693,0
68522,6,45.0,,141943,0
68523,6,45.0,,146780,0
68524,6,45.0,,145653,0
68525,6,45.0,,146274,0
68526,6,45.0,,148069,0
68527,6,45.0,,146336,0
68528,6,45.0,,149210,0
68529,6,45.0,,150865,0
68530,6,45.0,,151252,0
68531,6,45.0,,151333,0
68532,6,45.0,,153778,0
68533,6,45.0,,156613,0
68534,6,45.0,,145400,0
68535,6,45.0,,142632,0
68536,6,45.0,,154584,0
68537,6,45.0,,149207,0
68538,6,45.0,,155831,0
68539,6,45.0,,153777,0
68540,6,45.0,,146974,0
68541,6,45.0,,147733,0
68542,6,45.0,,150523,0
68543,6,45.0,,145348,0
68544,6,45.0,,142418,0
68545,6,45.0,,149040,0
68546,6,45.0,,151194,0
68547,6,45.0,,151756,0
68548,6,45.0,,150091,0
68549,6,45.0,,151786,0
68550,6,45.0,,148018,0
68551,6,45.0,,147218,0
68552,6,45.0,,147219,0
68553,6,45.0,,148724,0
68554,6,45.0,,152295,0
68555,6,45.0,,152008,0
68556,6,45.0,,151562,0
68557,6,45.0,,149169,0
68558,6,45.0,,145966,0
68559,6,45.0,,146258,0
68560,6,45.0,,147124,0
68561,6,45.0,,149120,0
68562,6,45.0,,150007,0
68563,6,45.0,,151561,0
68564,6,45.0,,151304,0
68565,6,45.0,,142668,0
68566,6,45.0,,154568,0
68567,6,45.0,,145911,0
68568,6,45.0,,148462,0
68569,6,45.0,,148463,0
68570,6,45.0,,147221,0
68571,6,45.0,,147223,0
68572,6,45.0,,153543,0
68573,6,45.0,,152405,0
68574,6,45.0,,150747,0
68575,6,45.0,,141727,0
68576,6,45.0,,141757,0
68577,6,45.0,,141837,0
68578,6,45.0,,142057,0
68579,6,45.0,,142894,0
68580,6,45.0,,143348,0
68581,6,45.0,,143384,0
68582,6,45.0,,143386,0
68583,6,45.0,,146883,0
68584,6,45.0,,147827,0
68585,6,45.0,,149054,0
68586,6,45.0,,149998,0
68587,6,45.0,,156555,0
68588,6,45.0,,143209,0
68589,6,45.0,,150634,0
68590,6,45.0,,152832,0
68591,6,45.0,,143631,0
68592,6,45.0,,150101,0
68593,6,46.0,268.0,144098,0
68594,6,46.0,268.0,143416,0
68595,6,46.0,268.0,156762,0
68596,6,46.0,268.0,156763,0
68597,6,46.0,268.0,157229,0
68598,6,46.0,268.0,157228,0
68599,6,46.0,268.0,157233,0
68600,6,46.0,268.0,157235,0
68601,6,46.0,268.0,157231,0
68602,6,46.0,268.0,157230,0
68603,6,46.0,268.0,157232,0
68604,6,46.0,268.0,156886,0
68605,6,46.0,268.0,156887,0
68606,6,46.0,268.0,141682,0
68607,6,46.0,268.0,141683,0
68608,6,46.0,268.0,142843,0
68609,6,46.0,268.0,143169,0
68610,6,46.0,268.0,143170,0
68611,6,46.0,268.0,144046,0
68612,6,46.0,268.0,144776,0
68613,6,46.0,268.0,144778,0
68614,6,46.0,268.0,144779,0
68615,6,46.0,268.0,144780,0
68616,6,46.0,268.0,144788,0
68617,6,46.0,268.0,146081,0
68618,6,46.0,268.0,146083,0
68619,6,46.0,268.0,146091,0
68620,6,46.0,268.0,146092,0
68621,6,46.0,268.0,146093,0
68622,6,46.0,268.0,146095,0
68623,6,46.0,268.0,150237,0
68624,6,46.0,268.0,143785,0
68625,6,46.0,268.0,144100,0
68626,6,46.0,268.0,156370,0
68627,6,46.0,268.0,144548,0
68628,6,46.0,268.0,144549,0
68629,6,46.0,268.0,144550,0
68630,6,46.0,268.0,144551,0
68631,6,46.0,268.0,144552,0
68632,6,46.0,268.0,144553,0
68633,6,46.0,268.0,145257,0
68634,6,46.0,268.0,157184,0
68635,6,46.0,268.0,144162,0
68636,6,46.0,268.0,149835,0
68637,6,46.0,268.0,149837,0
