ID_kit_api_ID32STA,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,cupule_22,cupule_23,cupule_24,cupule_25,cupule_26,ID_strains,ID_reference,manual_annotation,created_ID32STA,modify_in_pgsql_ID32STA,ID_tbl_api_ID32STA,last_change
2555,+,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,-,+,-,+,-,-,-,14632,4438,1,1859-11-24 00:00:00,2016-01-18 08:02:53,92.0,2019-11-20 06:22:48
2554,+,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,-,+,-,+,-,-,-,14632,4438,1,2009-01-26 00:00:00,2016-01-18 08:02:53,91.0,2019-11-20 06:22:48
2553,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14459,4206,1,2009-01-15 00:00:00,2016-01-18 08:02:53,90.0,2019-11-20 06:22:48
2552,-,-,-,-,+,+,+/-,+,-,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+/-,-,-,14459,4206,1,1859-11-24 00:00:00,2016-01-18 08:02:53,89.0,2019-11-20 06:22:48
2551,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14459,4206,1,1859-11-24 00:00:00,2016-01-18 08:02:53,88.0,2019-11-20 06:22:48
2550,+,+,-,-,+,+,-,+,-,+,+,-,-,-,-,+,-,-,+/-,-,+,+,-,+/-,-,+,14617,3996,1,2009-12-10 00:00:00,2016-01-18 08:02:53,87.0,2019-11-20 06:22:48
2549,+,+,-,-,+,+,-,+,+/-,+,+,-,-,-,+,+,-,-,-,-,+,+,-,+/-,-,+,14617,3996,1,2015-04-09 00:00:00,2016-01-18 08:02:53,86.0,2019-11-20 06:22:48
2548,+,-,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,+/-,-,-,+,-,-,-,14614,3864,1,2009-12-10 00:00:00,2016-01-18 08:02:53,85.0,2019-11-20 06:22:48
2547,+,-,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,+,-,-,+,-,-,-,14614,3864,1,2015-04-10 00:00:00,2016-01-18 08:02:53,84.0,2019-11-20 06:22:48
2546,-,-,-,-,+,+,-,-,-,+,+,-,-,-,+,+,-,-,-,-,+,+,-,-,-,-,14658,3695,1,2010-03-24 00:00:00,2016-01-18 08:02:53,83.0,2019-11-20 06:22:48
2545,+,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,-,-,+,+,-,-,-,-,14526,3441,1,2009-11-06 00:00:00,2016-01-18 08:02:53,82.0,2019-11-20 06:22:48
2544,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-,-,-,14526,3441,1,2009-10-30 00:00:00,2016-01-18 08:02:53,81.0,2019-11-20 06:22:48
2543,+,+,+,-,+,+,+,+,+,-,-,-,-,-,+,+,+/-,-,+/-,-,-,+,-,-,-,-,14526,3441,1,2009-11-11 00:00:00,2016-01-18 08:02:53,80.0,2019-11-20 06:22:48
2542,+,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+/-,-,-,+,-,-,-,-,14526,3441,1,2008-06-27 00:00:00,2016-01-18 08:02:53,79.0,2019-11-20 06:22:48
2541,+,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,+,+/-,-,+,-,-,-,14607,3133,1,2007-03-06 00:00:00,2016-01-18 08:02:53,78.0,2019-11-20 06:22:48
2540,+,+,-,-,+,+,-,+,+,+,-,-,-,-,+,-,+,-,-,+/-,+,+,+,+,-,-,14606,3129,1,2009-12-10 00:00:00,2016-01-18 08:02:53,77.0,2019-11-20 06:22:48
2539,+,+,-,-,+,+,-,+,+,+,-,-,-,-,+,-,+,-,-,-,-,+,+/-,-,-,-,14606,3129,1,2005-12-01 00:00:00,2016-01-18 08:02:53,76.0,2019-11-20 06:22:48
2538,+,-,-,-,+,+,-,-,+/-,+,+,-,-,-,+,-,-,-,+/-,-,-,+/-,+,-,-,+,14605,2969,1,2009-12-10 00:00:00,2016-01-18 08:02:53,75.0,2019-11-20 06:22:48
2537,-,-,-,-,+,+,-,-,-,+/-,-,-,-,-,+,-,-,-,-,-,-,+/-,+/-,-,-,+,14605,2969,1,1996-04-18 00:00:00,2016-01-18 08:02:53,74.0,2019-11-20 06:22:48
2536,+,+,-,-,+,+,+,+,+,+,+,-,+,-,-,+,-,-,+,-,+,+,+,+,-,-,14457,2793,1,2009-05-07 00:00:00,2016-01-18 08:02:53,73.0,2019-11-20 06:22:48
2535,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14457,2793,1,1859-11-24 00:00:00,2016-01-18 08:02:53,72.0,2019-11-20 06:22:48
2534,+,-,-,-,+,+,+,+,+,+,+,-,-,-,-,+,+,-,+,-,+,-,+,-,-,+,14603,2785,1,2009-11-26 00:00:00,2016-01-18 08:02:53,71.0,2019-11-20 06:22:48
2533,+,-,-,-,+,+,+,+,+,+,+,-,-,-,-,+,+,-,+,+,+,-,+,-,-,+,14603,2785,1,2013-05-15 00:00:00,2016-01-18 08:02:53,70.0,2019-11-20 06:22:48
2532,-,-,-,-,+,+,+,+,+,-,+,-,-,-,+,+,-,-,-,-,+,+,-,-,-,-,14602,2784,1,1996-03-19 00:00:00,2016-01-18 08:02:53,69.0,2019-11-20 06:22:48
2531,+,+,-,-,+,+,+,+,+,-,+,-,-,-,+,+,-,-,+,+/-,+,+,-,-,-,-,14602,2784,1,2008-05-28 00:00:00,2016-01-18 08:02:53,68.0,2019-11-20 06:22:48
2530,+,-,-,+,+,+,+,+,+,+,+,+,+,+,+,+/-,-,-,+,-,+,+,+,+,+,-,14559,2762,1,2010-03-24 00:00:00,2016-01-18 08:02:53,67.0,2019-11-20 06:22:48
2529,+,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,-,-,+,-,-,+,+,+,+,-,14559,2762,1,1991-06-12 00:00:00,2016-01-18 08:02:53,66.0,2019-11-20 06:22:48
2528,-,-,-,+,+,+,+,+,+,+,+,-,+,+,+,-,-,-,+,-,+,+,+,+,+,-,14630,2761,1,2008-02-15 00:00:00,2016-01-18 08:02:53,65.0,2019-11-20 06:22:48
2527,-,-,-,+,+,+,+,+,+,+,+,-,+,+,+,-,-,+/-,+,-,+,+,+,+,+,-,14630,2761,1,1991-06-12 00:00:00,2016-01-18 08:02:53,64.0,2019-11-20 06:22:48
2526,+,-,+,+/-,+,+,+,+,+,+,-,-,-,+,+,+/-,-,-,-,+,+/-,+,+,+/-,-,-,14565,2760,1,1991-06-12 00:00:00,2016-01-18 08:02:53,63.0,2019-11-20 06:22:48
2525,+,+,-,-,+,+,+,-,-,-,-,-,+,-,+,+,+,-,+,+,+,-,+,-,-,-,14601,2634,1,2009-06-26 00:00:00,2016-01-18 08:02:53,62.0,2019-11-20 06:22:48
2524,+,+,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,-,-,+/-,-,-,+,-,-,-,14601,2634,1,1996-04-18 00:00:00,2016-01-18 08:02:53,61.0,2019-11-20 06:22:48
2523,+,+,-,-,+,+,+,-,-,-,-,-,+,-,+,+,+,-,+,+,-,-,-,-,-,-,14601,2634,1,2007-03-30 00:00:00,2016-01-18 08:02:53,60.0,2019-11-20 06:22:48
2522,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,-,+,+,+,+,-,-,14456,2554,1,1859-11-24 00:00:00,2016-01-18 08:02:53,59.0,2019-11-20 06:22:48
2521,-,+,-,-,+,+,+,-,-,-,-,-,-,-,+,-,-,-,+/-,-,+,-,+/-,-,-,-,14504,2512,1,2010-08-18 00:00:00,2016-01-18 08:02:53,58.0,2019-11-20 06:22:48
2520,-,+,-,-,+,+,+,-,-,-,+/-,+,-,-,+,+,-,-,-,-,+,+,-,-,-,-,14504,2512,1,2010-09-09 00:00:00,2016-01-18 08:02:53,57.0,2019-11-20 06:22:48
2519,+,-,-,-,+,+,+,+,+,+,-,-,-,-,+,+,+,-,+,+,+,+,+,+,-,+,14598,2511,1,2009-09-30 00:00:00,2016-01-18 08:02:53,56.0,2019-11-20 06:22:48
2518,+,+,+,-,+,+,+,+,+,+,+,-,+,+,+,+/-,+,-,+,+,+,-,-,+,-,-,14454,2504,1,2013-10-15 00:00:00,2016-01-18 08:02:53,55.0,2019-11-20 06:22:48
2517,+,-,-,-,+,+,-,+,+,+,+,-,-,-,+,+,+,-,+,-,+,+,+,+,-,-,14623,1853,1,2008-06-06 00:00:00,2016-01-18 08:02:53,54.0,2019-11-20 06:22:48
2516,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,-,+,-,+,+,+,+,-,-,14622,1852,1,2008-06-06 00:00:00,2016-01-18 08:02:53,53.0,2019-11-20 06:22:48
2515,+,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+,+,-,+,-,-,14525,1851,1,2008-06-06 00:00:00,2016-01-18 08:02:53,52.0,2019-11-20 06:22:48
2514,-,+,-,-,+,+,+,-,-,-,-,-,-,-,+,+,+,-,+,+,-,-,+,-,-,-,14568,1830,1,2008-07-02 00:00:00,2016-01-18 08:02:53,51.0,2019-11-20 06:22:48
2513,-,+,-,-,+,+,+,-,-,-,-,-,-,-,+,+,+,-,+,+,-,-,+,-,-,-,14568,1830,1,2008-06-27 00:00:00,2016-01-18 08:02:53,50.0,2019-11-20 06:22:48
2512,+,-,+,+,+,+,+,+,+/-,+,-,-,-,-,+,+,-,-,+/-,+,+,+,+,+/-,-,-,14563,1828,1,2010-06-16 00:00:00,2016-01-18 08:02:53,49.0,2019-11-20 06:22:48
2511,-,-,+,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,+/-,+,+,+,+,+/-,-,-,14562,1827,1,2010-06-16 00:00:00,2016-01-18 08:02:53,48.0,2019-11-20 06:22:48
2510,+/-,-,+,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,-,+/-,+,+,+,-,-,-,14562,1827,1,2009-12-03 00:00:00,2016-01-18 08:02:53,47.0,2019-11-20 06:22:48
2509,-,-,+,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,-,+/-,+,+,+,+,-,-,14562,1827,1,1996-04-18 00:00:00,2016-01-18 08:02:53,46.0,2019-11-20 06:22:48
2508,-,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,+,-,-,14450,1393,1,2011-03-09 00:00:00,2016-01-18 08:02:53,45.0,2019-11-20 06:22:48
2507,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14523,1344,1,2009-05-20 00:00:00,2016-01-18 08:02:53,44.0,2019-11-20 06:22:48
2506,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,-,+,+,+,-,-,14449,1123,1,2015-08-19 00:00:00,2016-01-18 08:02:53,43.0,2019-11-20 06:22:48
2505,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14449,1123,1,2014-06-12 00:00:00,2016-01-18 08:02:53,42.0,2019-11-20 06:22:48
2504,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14449,1123,1,2013-03-20 00:00:00,2016-01-18 08:02:53,41.0,2019-11-20 06:22:48
2503,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14449,1123,1,2010-12-01 00:00:00,2016-01-18 08:02:53,40.0,2019-11-20 06:22:48
2502,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+/-,+,+,+,-,-,14449,1123,1,2009-03-18 00:00:00,2016-01-18 08:02:53,39.0,2019-11-20 06:22:48
2501,+/-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14449,1123,1,2009-12-16 00:00:00,2016-01-18 08:02:53,38.0,2019-11-20 06:22:48
2500,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14449,1123,1,2006-08-22 00:00:00,2016-01-18 08:02:53,37.0,2019-11-20 06:22:48
2499,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,-,+,-,+,-,-,+,-,-,-,-,14522,659,1,2009-10-14 00:00:00,2016-01-18 08:02:53,36.0,2019-11-20 06:22:48
2498,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+,+,-,+,-,-,14522,659,1,2009-01-21 00:00:00,2016-01-18 08:02:53,35.0,2019-11-20 06:22:48
2497,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,-,-,-,+,-,+,+,+/-,+,-,-,14522,659,1,2010-02-10 00:00:00,2016-01-18 08:02:53,34.0,2019-11-20 06:22:48
2496,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+/-,-,-,14522,659,1,2011-02-02 00:00:00,2016-01-18 08:02:53,33.0,2019-11-20 06:22:48
2495,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-,14522,659,1,2014-11-26 00:00:00,2016-01-18 08:02:53,32.0,2019-11-20 06:22:48
2494,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+/-,-,-,14522,659,1,2013-07-17 00:00:00,2016-01-18 08:02:53,31.0,2019-11-20 06:22:48
2493,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14448,553,1,2011-06-09 00:00:00,2016-01-18 08:02:53,30.0,2019-11-20 06:22:48
2492,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14448,553,1,2013-12-04 00:00:00,2016-01-18 08:02:53,29.0,2019-11-20 06:22:48
2491,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14448,553,1,2008-10-08 00:00:00,2016-01-18 08:02:53,28.0,2019-11-20 06:22:48
2490,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14448,553,1,2005-12-15 00:00:00,2016-01-18 08:02:53,27.0,2019-11-20 06:22:48
2489,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,-,-,+,+,+,-,-,14448,553,1,2005-11-02 00:00:00,2016-01-18 08:02:53,26.0,2019-11-20 06:22:48
2488,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14448,553,1,1991-02-01 00:00:00,2016-01-18 08:02:53,25.0,2019-11-20 06:22:48
2487,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14448,553,1,1996-07-31 00:00:00,2016-01-18 08:02:53,24.0,2019-11-20 06:22:48
2486,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14448,553,1,2010-03-19 00:00:00,2016-01-18 08:02:53,23.0,2019-11-20 06:22:48
2485,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+/-,+,+,+,+/-,-,+,24591,20835,1,2008-09-03 00:00:00,2016-01-18 08:02:53,22.0,2019-11-20 06:22:48
2484,+,+,-,-,+,+,+,+,+,+,+,-,+/-,-,+,+,-,-,+,-,-,+,+,-,-,-,14447,455,1,2015-04-13 00:00:00,2016-01-18 08:02:53,21.0,2019-11-20 06:22:48
2483,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+/-,-,+,+,-,-,-,14447,455,1,2011-03-23 00:00:00,2016-01-18 08:02:53,20.0,2019-11-20 06:22:48
2482,+,+,-,-,+,+,+,+,+,+,+,-,+/-,-,+,+,-,-,+,-,+,+,+,-,-,-,14447,455,1,2013-04-19 00:00:00,2016-01-18 08:02:53,19.0,2019-11-20 06:22:48
2481,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,-,-,-,14447,455,1,2010-03-11 00:00:00,2016-01-18 08:02:53,18.0,2019-11-20 06:22:48
2480,+,+,-,+/-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,-,-,-,14447,455,1,2009-07-07 00:00:00,2016-01-18 08:02:53,17.0,2019-11-20 06:22:48
2479,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,-,+,+,-,-,-,14447,455,1,2009-07-10 00:00:00,2016-01-18 08:02:53,16.0,2019-11-20 06:22:48
2478,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+/-,-,+,+,-,-,-,14447,455,1,2008-08-27 00:00:00,2016-01-18 08:02:53,15.0,2019-11-20 06:22:48
2477,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,-,-,-,14447,455,1,2008-01-24 00:00:00,2016-01-18 08:02:53,14.0,2019-11-20 06:22:48
2476,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,-,+,+,-,-,-,14447,455,1,2007-04-18 00:00:00,2016-01-18 08:02:53,13.0,2019-11-20 06:22:48
2475,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,-,+,+,-,-,-,14447,455,1,2006-05-09 00:00:00,2016-01-18 08:02:53,12.0,2019-11-20 06:22:48
2474,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,-,-,-,14447,455,1,2006-05-03 00:00:00,2016-01-18 08:02:53,11.0,2019-11-20 06:22:48
2473,+,+,-,-,+,+,+,+,+,+,+,-,+/-,-,+,+,-,-,+,-,+,+,+,+,-,-,14446,359,1,2013-12-11 00:00:00,2016-01-18 08:02:53,10.0,2019-11-20 06:22:48
2472,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,+,-,-,14446,359,1,2008-02-13 00:00:00,2016-01-18 08:02:53,9.0,2019-11-20 06:22:48
2471,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,-,-,-,14445,139,1,2008-03-05 00:00:00,2016-01-18 08:02:53,8.0,2019-11-20 06:22:48
2470,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,-,-,-,14445,139,1,2008-12-04 00:00:00,2016-01-18 08:02:53,7.0,2019-11-20 06:22:48
2469,+,+,-,-,+,+,+,+,+/-,+,+,-,+/-,-,+,+,-,-,+,+,-,+,+,-,-,-,14445,139,1,2006-07-31 00:00:00,2016-01-18 08:02:53,6.0,2019-11-20 06:22:48
2468,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,-,-,-,14445,139,1,2011-03-16 00:00:00,2016-01-18 08:02:53,5.0,2019-11-20 06:22:48
2467,+,+,-,-,+,+,+,+,+,+,+,-,+/-,-,+,+,-,-,+,+,+,+,+,-,-,-,14445,139,1,2013-06-20 00:00:00,2016-01-18 08:02:53,4.0,2019-11-20 06:22:48
2466,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,-,+,+,+,-,-,-,14445,139,1,2015-03-31 00:00:00,2016-01-18 08:02:53,3.0,2019-11-20 06:22:48
2465,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,-,-,-,14445,139,1,2010-03-17 00:00:00,2016-01-18 08:02:53,2.0,2019-11-20 06:22:48
2464,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14460,4460,1,2016-01-07 00:00:00,2016-01-06 23:00:00,1.0,2019-11-20 06:22:48
1919,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,-,-,-,142100,45333,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1920,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,-,-,-,14447,45334,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1921,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,141343,44313,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1922,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,142540,45851,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1923,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,142543,45854,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142543,45854,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1925,-,-,-,-,+,+,+,+,-,+,-,-,-,-,+,+,+,+,-,+,-,+,-,+,-,-,142598,45913,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1926,+,+,-,-,+,+,+,-,+,+,+,-,+,-,+,-,+,-,+,+,-,+,-,-,-,-,142831,46203,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1927,-,-,-,+,+,+,+,+,-,+,-,-,-,-,+,+,+,+,-,+,-,+,-,+,-,-,142867,46253,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1928,-,+,-,+,+,+,+,+,+,+,+,+,+,+,-,+,+,+,+,+,+,+,+,+,-,-,142928,46340,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1929,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,-,-,-,141416,44396,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1930,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14448,46635,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1931,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,-,-,+,+,+,+,+,-,-,143222,46700,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1932,-,-,-,-,+,+,+,+,-,+,-,+,-,-,+,+,+,+,-,+,-,+,-,+,-,-,143348,46857,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1933,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,+,-,+,+,+,+,+,-,-,143473,47008,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1934,-,-,-,+,+,+,+,+,-,+,+,-,+,+,+,-,-,-,+,-,+,+,+,+,-,+,143566,47111,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1935,-,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,-,143591,47141,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1936,-,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,-,-,+,+,+,-,-,-,141213,44138,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1937,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,7669,47535,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1938,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,-,-,-,+,-,-,+,-,-,-,-,14522,47537,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1939,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,-,-,-,144134,47743,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1940,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,-,-,+,+,+,-,-,141494,44527,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1941,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,-,-,+,+,+,-,-,144258,47899,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1942,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,144258,47899,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1943,-,+,-,-,+,+,-,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,144297,47951,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1944,-,-,+,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,+,+,+,+,+,-,-,-,144496,48176,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1945,+,-,+,-,+,+,+,+,-,+,-,-,-,-,+,+,-,-,-,+,-,+,+,-,-,-,144497,48177,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1946,-,+,-,-,+,+,+,-,-,-,-,-,+,-,+,+,+,-,+,-,+,-,-,-,-,-,144498,48179,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1947,-,+,-,-,+,+,+,-,-,+,-,-,-,-,+,+,+,+,+,+,-,-,-,-,-,-,144498,48179,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1948,-,+,-,-,+,+,+,-,+,+,-,-,-,-,+,+,+,+,+,+,+,+,+,-,+,-,144499,48180,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1949,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14467,48294,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1950,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14469,48296,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1951,-,+,-,-,+,+,+,-,-,+,-,-,-,-,-,-,+,-,-,-,-,+,+,-,-,-,144672,48374,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1952,+,+,-,-,+,+,-,+,+,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-,-,-,144916,48648,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1953,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,+,-,-,+,+,+,+,-,-,141535,44583,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1954,-,-,-,-,+,+,+,+,-,+,-,-,-,-,+,-,-,-,-,+,-,+,-,+,-,-,145026,48786,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1955,-,-,-,-,+,+,+,+,-,+,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,-,145121,48899,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
1956,-,-,-,-,+,+,+,+,-,+,-,-,-,-,+,+,-,+,-,+,-,+,-,+,-,-,145126,48906,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
