ID_spore_formation,ability,type,description,ID_strains,ID_reference,manual_annotation,api_import,last_change
1560,0,,,5017,29859,1,,2017-12-04 12:48:11
1561,0,,,134135,31434,1,,2017-12-04 12:48:11
1562,0,,,10626,31586,1,,2017-12-04 12:48:11
1563,0,,,2342,31252,1,,2017-12-04 12:48:11
1564,0,,,16687,31348,1,,2017-12-04 12:48:11
1565,0,,,11274,31328,1,,2017-12-04 12:48:11
1566,0,,,134100,31284,1,,2017-12-04 12:48:11
1567,0,,,17508,31284,1,,2017-12-04 12:48:11
1568,0,,,17226,31710,1,,2017-12-04 12:48:11
1569,0,,,471,31311,1,,2017-12-04 12:48:11
1570,0,,,5394,31290,1,,2017-12-04 12:48:11
1571,0,,,134112,31390,1,,2017-12-04 12:48:11
1572,0,,,7425,31304,1,,2017-12-04 12:48:11
1573,0,,,12620,31932,1,,2017-12-04 12:48:11
1574,0,,,11284,31482,1,,2017-12-04 12:48:11
1575,0,,,12503,31375,1,,2017-12-04 12:48:11
1576,0,,,8544,31337,1,,2017-12-04 12:48:11
1577,0,,,7768,31471,1,,2017-12-04 12:48:11
1578,0,,,17904,32557,1,,2017-12-04 12:48:11
1579,0,,,17738,31789,1,,2017-12-04 12:48:11
1580,0,,,6220,32393,1,,2017-12-04 12:48:11
1581,0,,,14074,31456,1,,2017-12-04 12:48:11
1582,0,,,14078,31570,1,,2017-12-04 12:48:11
1583,0,,,5784,32287,1,,2017-12-04 12:48:11
1584,0,,,5557,31373,1,,2017-12-04 12:48:11
1585,0,,,5560,31740,1,,2017-12-04 12:48:11
1586,0,,,5561,31740,1,,2017-12-04 12:48:11
1587,0,,,5726,31479,1,,2017-12-04 12:48:11
1588,0,,,7767,31313,1,,2017-12-04 12:48:11
1589,0,,,7766,31313,1,,2017-12-04 12:48:11
1590,0,,,13675,31318,1,,2017-12-04 12:48:11
1591,0,,,11787,31320,1,,2017-12-04 12:48:11
1592,0,,,14280,31415,1,,2017-12-04 12:48:11
1593,0,,,14050,31396,1,,2017-12-04 12:48:11
1594,0,,,14052,31396,1,,2017-12-04 12:48:11
1595,0,,,13835,31521,1,,2017-12-04 12:48:11
1596,0,,,17821,31341,1,,2017-12-04 12:48:11
1597,0,,,11116,31349,1,,2017-12-04 12:48:11
1598,0,,,17782,31459,1,,2017-12-04 12:48:11
1599,0,,,4259,32240,1,,2017-12-04 12:48:11
1600,0,,,134151,31554,1,,2017-12-04 12:48:11
1601,0,,,4159,31618,1,,2017-12-04 12:48:11
1602,0,,,5848,31416,1,,2017-12-04 12:48:11
1603,0,,,16671,31441,1,,2017-12-04 12:48:11
1604,0,,,8202,31679,1,,2017-12-04 12:48:11
1605,0,,,6045,31460,1,,2017-12-04 12:48:11
1606,0,,,5851,31366,1,,2017-12-04 12:48:11
1607,0,,,11324,31364,1,,2017-12-04 12:48:11
1608,0,,,6676,29156,1,,2017-12-04 12:48:11
1609,0,,,6579,32562,1,,2017-12-04 12:48:11
1610,0,,,132051,31393,1,,2017-12-04 12:48:11
1611,0,,,5640,31705,1,,2017-12-04 12:48:11
1612,0,,,134176,31697,1,,2017-12-04 12:48:11
1613,0,,,7181,31890,1,,2017-12-04 12:48:11
1614,0,,,6636,31423,1,,2017-12-04 12:48:11
1615,0,,,3227,31927,1,,2017-12-04 12:48:11
1616,0,,,17509,31439,1,,2017-12-04 12:48:11
1617,0,,,5258,31387,1,,2017-12-04 12:48:11
1618,0,,,6628,31462,1,,2017-12-04 12:48:11
1619,0,,,13115,31385,1,,2017-12-04 12:48:11
1620,0,,,10428,31378,1,,2017-12-04 12:48:11
1621,0,,,134121,31431,1,,2017-12-04 12:48:11
1622,0,,,6412,31422,1,,2017-12-04 12:48:11
1623,0,,,2456,32153,1,,2017-12-04 12:48:11
1624,0,,,134234,32031,1,,2017-12-04 12:48:11
1625,0,,,8196,31395,1,,2017-12-04 12:48:11
1626,0,,,8201,31395,1,,2017-12-04 12:48:11
1627,0,,,11041,31572,1,,2017-12-04 12:48:11
1628,0,,,14665,31449,1,,2017-12-04 12:48:11
1629,0,,,11303,31799,1,,2017-12-04 12:48:11
1630,0,,,134119,31429,1,,2017-12-04 12:48:11
1631,0,,,133262,31413,1,,2017-12-04 12:48:11
1632,0,,,12514,31558,1,,2017-12-04 12:48:11
1633,0,,,1972,31805,1,,2017-12-04 12:48:11
1634,0,,,134138,31464,1,,2017-12-04 12:48:11
1635,0,,,17410,31365,1,,2017-12-04 12:48:11
1636,0,,,14253,31876,1,,2017-12-04 12:48:11
1637,0,,,134140,31476,1,,2017-12-04 12:48:11
1638,0,,,14830,31667,1,,2017-12-04 12:48:11
1639,0,,,1988,32630,1,,2017-12-04 12:48:11
1640,0,,,1978,32046,1,,2017-12-04 12:48:11
1641,0,,,2961,31673,1,,2017-12-04 12:48:11
1642,0,,,2960,31673,1,,2017-12-04 12:48:11
1643,0,,,13140,31450,1,,2017-12-04 12:48:11
1644,0,,,17051,31847,1,,2017-12-04 12:48:11
1645,0,,,18119,31911,1,,2017-12-04 12:48:11
1646,0,,,7772,31766,1,,2017-12-04 12:48:11
1647,0,,,11058,31446,1,,2017-12-04 12:48:11
1648,0,,,134143,31500,1,,2017-12-04 12:48:11
1649,0,,,6329,31447,1,,2017-12-04 12:48:11
1650,0,,,5235,31664,1,,2017-12-04 12:48:11
1651,0,,,6265,31614,1,,2017-12-04 12:48:11
1652,0,,,455,31698,1,,2017-12-04 12:48:11
1653,0,,,456,31698,1,,2017-12-04 12:48:11
1654,0,,,8207,31493,1,,2017-12-04 12:48:11
1655,0,,,18120,31180,1,,2017-12-04 12:48:11
1656,0,,,17038,31983,1,,2017-12-04 12:48:11
1657,0,,,13931,31488,1,,2017-12-04 12:48:11
1658,0,,,384,31724,1,,2017-12-04 12:48:11
1659,0,,,5683,31568,1,,2017-12-04 12:48:11
1660,0,,,5669,31568,1,,2017-12-04 12:48:11
1661,0,,,5590,31523,1,,2017-12-04 12:48:11
1662,0,,,14244,31504,1,,2017-12-04 12:48:11
1663,0,,,14167,31653,1,,2017-12-04 12:48:11
1664,0,,,2842,31550,1,,2017-12-04 12:48:11
1665,0,,,3783,31704,1,,2017-12-04 12:48:11
1666,0,,,132846,31574,1,,2017-12-04 12:48:11
1667,0,,,134153,31560,1,,2017-12-04 12:48:11
1668,0,,,13826,31615,1,,2017-12-04 12:48:11
1669,0,,,17506,31529,1,,2017-12-04 12:48:11
1670,0,,,11123,31528,1,,2017-12-04 12:48:11
1671,0,,,18043,31760,1,,2017-12-04 12:48:11
1672,0,,,3885,31666,1,,2017-12-04 12:48:11
1673,0,,,134149,31539,1,,2017-12-04 12:48:11
1674,0,,,6396,31543,1,,2017-12-04 12:48:11
1675,0,,,12555,32235,1,,2017-12-04 12:48:11
1676,0,,,5608,31542,1,,2017-12-04 12:48:11
1677,0,,,17233,31562,1,,2017-12-04 12:48:11
1678,0,,,134150,31545,1,,2017-12-04 12:48:11
1679,0,,,23232,31768,1,,2017-12-04 12:48:11
1680,0,,,134184,31734,1,,2017-12-04 12:48:11
1681,0,,,134170,31680,1,,2017-12-04 12:48:11
1682,0,,,1973,31814,1,,2017-12-04 12:48:11
1683,0,,,11328,31701,1,,2017-12-04 12:48:11
1684,0,,,11325,31701,1,,2017-12-04 12:48:11
1685,0,,,11327,31701,1,,2017-12-04 12:48:11
1686,0,,,11326,31701,1,,2017-12-04 12:48:11
1687,0,,,2312,31546,1,,2017-12-04 12:48:11
1688,0,,,4258,31761,1,,2017-12-04 12:48:11
1689,0,,,14031,31803,1,,2017-12-04 12:48:11
1690,0,,,14032,31803,1,,2017-12-04 12:48:11
1691,0,,,134154,31561,1,,2017-12-04 12:48:11
1692,0,,,5592,31551,1,,2017-12-04 12:48:11
1693,0,,,17450,31556,1,,2017-12-04 12:48:11
1694,0,,,13902,31635,1,,2017-12-04 12:48:11
1695,0,,,133751,30391,1,,2017-12-04 12:48:11
1696,0,,,17783,32534,1,,2017-12-04 12:48:11
1697,0,,,134187,31746,1,,2017-12-04 12:48:11
1698,0,,,5718,31567,1,,2017-12-04 12:48:11
1699,0,,,5505,31565,1,,2017-12-04 12:48:11
1700,0,,,5627,31566,1,,2017-12-04 12:48:11
1701,0,,,134160,31590,1,,2017-12-04 12:48:11
1702,0,,,10493,31732,1,,2017-12-04 12:48:11
1703,0,,,10494,31732,1,,2017-12-04 12:48:11
1704,0,,,134336,32508,1,,2017-12-04 12:48:11
1705,0,,,134146,31530,1,,2017-12-04 12:48:11
1706,0,,,11273,31571,1,,2017-12-04 12:48:11
1707,0,,,5396,31578,1,,2017-12-04 12:48:11
1708,0,,,5723,31581,1,,2017-12-04 12:48:11
1709,0,,,3882,31700,1,,2017-12-04 12:48:11
1710,0,,,3881,31700,1,,2017-12-04 12:48:11
1711,0,,,134189,31751,1,,2017-12-04 12:48:11
1712,0,,,10511,31706,1,,2017-12-04 12:48:11
1713,0,,,134190,31758,1,,2017-12-04 12:48:11
1714,0,,,5558,31692,1,,2017-12-04 12:48:11
1715,0,,,134169,31672,1,,2017-12-04 12:48:11
1716,0,,,1262,31591,1,,2017-12-04 12:48:11
1717,0,,,2877,31623,1,,2017-12-04 12:48:11
1718,0,,,7660,31602,1,,2017-12-04 12:48:11
1719,0,,,7471,31759,1,,2017-12-04 12:48:11
1720,0,,,134161,31617,1,,2017-12-04 12:48:11
1721,0,,,4001,29518,1,,2017-12-04 12:48:11
1722,0,,,17776,31610,1,,2017-12-04 12:48:11
1723,0,,,6007,31649,1,,2017-12-04 12:48:11
1724,0,,,5852,31649,1,,2017-12-04 12:48:11
1725,0,,,134177,31713,1,,2017-12-04 12:48:11
1726,0,,,134178,31713,1,,2017-12-04 12:48:11
1727,0,,,14295,32275,1,,2017-12-04 12:48:11
1728,0,,,13166,32415,1,,2017-12-04 12:48:11
1729,0,,,17950,29136,1,,2017-12-04 12:48:11
1730,0,,,17245,32392,1,,2017-12-04 12:48:11
1731,0,,,134279,32247,1,,2017-12-04 12:48:11
1732,0,,,14101,31756,1,,2017-12-04 12:48:11
1733,0,,,17873,32416,1,,2017-12-04 12:48:11
1734,0,,,133854,30682,1,,2017-12-04 12:48:11
1735,0,,,134175,31696,1,,2017-12-04 12:48:11
1736,0,,,134171,31681,1,,2017-12-04 12:48:11
1737,0,,,1276,31930,1,,2017-12-04 12:48:11
1738,0,,,5947,31786,1,,2017-12-04 12:48:11
1739,0,,,6235,31684,1,,2017-12-04 12:48:11
1740,0,,,7212,31873,1,,2017-12-04 12:48:11
1741,0,,,7463,30321,1,,2017-12-04 12:48:11
1742,0,,,130622,28953,1,,2017-12-04 12:48:11
1743,0,,,13832,28899,1,,2017-12-04 12:48:11
1744,0,,,11114,31662,1,,2017-12-04 12:48:11
1745,0,,,3996,32373,1,,2017-12-04 12:48:11
1746,0,,,4157,31689,1,,2017-12-04 12:48:11
1747,0,,,4158,31689,1,,2017-12-04 12:48:11
1748,0,,,11365,31675,1,,2017-12-04 12:48:11
1749,0,,,134173,31685,1,,2017-12-04 12:48:11
1751,0,,,134366,32625,1,,2017-12-04 12:48:11
1752,0,,,134186,31743,1,,2017-12-04 12:48:11
1753,0,,,14409,31716,1,,2017-12-04 12:48:11
1754,0,,,3804,32500,1,,2017-12-04 12:48:11
1755,0,,,23230,31691,1,,2017-12-04 12:48:11
1756,0,,,5559,31721,1,,2017-12-04 12:48:11
1757,0,,,17511,31707,1,,2017-12-04 12:48:11
1758,0,,,3015,31695,1,,2017-12-04 12:48:11
1759,0,,,17708,31708,1,,2017-12-04 12:48:11
1760,0,,,11047,29442,1,,2017-12-04 12:48:11
1761,0,,,17719,31738,1,,2017-12-04 12:48:11
1762,0,,,4154,32459,1,,2017-12-04 12:48:11
1763,0,,,292,31719,1,,2017-12-04 12:48:11
1764,0,,,5643,31742,1,,2017-12-04 12:48:11
1765,0,,,17484,31709,1,,2017-12-04 12:48:11
1766,0,,,17485,31709,1,,2017-12-04 12:48:11
1767,0,,,134211,31868,1,,2017-12-04 12:48:11
1768,0,,,134349,32564,1,,2017-12-04 12:48:11
1769,0,,,134348,32564,1,,2017-12-04 12:48:11
1770,0,,,296,31723,1,,2017-12-04 12:48:11
1771,0,,,134181,31723,1,,2017-12-04 12:48:11
1772,0,,,12669,31802,1,,2017-12-04 12:48:11
1773,0,,,134182,31725,1,,2017-12-04 12:48:11
1774,0,,,134200,31810,1,,2017-12-04 12:48:11
1775,0,,,134191,31764,1,,2017-12-04 12:48:11
1776,0,,,2883,31726,1,,2017-12-04 12:48:11
1777,0,,,11124,31722,1,,2017-12-04 12:48:11
1778,0,,,134205,31839,1,,2017-12-04 12:48:11
1779,0,,,5546,31773,1,,2017-12-04 12:48:11
1780,0,,,5545,31773,1,,2017-12-04 12:48:11
1781,0,,,17132,31505,1,,2017-12-04 12:48:11
1782,0,,,17131,31505,1,,2017-12-04 12:48:11
1783,0,,,17146,31505,1,,2017-12-04 12:48:11
1784,0,,,134252,32122,1,,2017-12-04 12:48:11
1785,0,,,134185,31736,1,,2017-12-04 12:48:11
1786,0,,,17757,31772,1,,2017-12-04 12:48:11
1787,0,,,17756,31772,1,,2017-12-04 12:48:11
1788,0,,,5682,31750,1,,2017-12-04 12:48:11
1789,0,,,4378,31918,1,,2017-12-04 12:48:11
1790,0,,,4377,31918,1,,2017-12-04 12:48:11
1791,0,,,6062,32303,1,,2017-12-04 12:48:11
1792,0,,,10520,31878,1,,2017-12-04 12:48:11
1793,0,,,13844,32395,1,,2017-12-04 12:48:11
1794,0,,,16991,31825,1,,2017-12-04 12:48:11
1795,0,,,14079,31813,1,,2017-12-04 12:48:11
1796,0,,,134192,31767,1,,2017-12-04 12:48:11
1797,0,,,3021,31754,1,,2017-12-04 12:48:11
1798,0,,,134194,31787,1,,2017-12-04 12:48:11
1799,0,,,11894,31815,1,,2017-12-04 12:48:11
1800,0,,,134195,31792,1,,2017-12-04 12:48:11
1801,0,,,10523,32232,1,,2017-12-04 12:48:11
1802,0,,,134198,31796,1,,2017-12-04 12:48:11
1803,0,,,134196,31793,1,,2017-12-04 12:48:11
1804,0,,,23147,31775,1,,2017-12-04 12:48:11
1805,0,,,5681,31887,1,,2017-12-04 12:48:11
1806,0,,,13153,31831,1,,2017-12-04 12:48:11
1807,0,,,17801,31908,1,,2017-12-04 12:48:11
1808,0,,,3886,31791,1,,2017-12-04 12:48:11
1809,0,,,14431,32102,1,,2017-12-04 12:48:11
1810,0,,,5952,31797,1,,2017-12-04 12:48:11
1811,0,,,5951,31797,1,,2017-12-04 12:48:11
1812,0,,,134245,32092,1,,2017-12-04 12:48:11
1813,0,,,4160,32002,1,,2017-12-04 12:48:11
1814,0,,,134201,31816,1,,2017-12-04 12:48:11
1815,0,,,134202,31816,1,,2017-12-04 12:48:11
1816,0,,,7784,31851,1,,2017-12-04 12:48:11
1817,0,,,5567,31931,1,,2017-12-04 12:48:11
1818,0,,,6373,31954,1,,2017-12-04 12:48:11
1819,0,,,5229,29891,1,,2017-12-04 12:48:11
1820,0,,,11126,31917,1,,2017-12-04 12:48:11
1821,0,,,17444,31832,1,,2017-12-04 12:48:11
1822,0,,,11063,31828,1,,2017-12-04 12:48:11
1823,0,,,11121,31829,1,,2017-12-04 12:48:11
1824,0,,,13924,32548,1,,2017-12-04 12:48:11
1825,0,,,13688,31853,1,,2017-12-04 12:48:11
1826,0,,,134210,31864,1,,2017-12-04 12:48:11
1827,0,,,14091,31867,1,,2017-12-04 12:48:11
1828,0,,,6054,32023,1,,2017-12-04 12:48:11
1829,0,,,134285,32272,1,,2017-12-04 12:48:11
1830,0,,,17513,31821,1,,2017-12-04 12:48:11
1831,0,,,134268,32213,1,,2017-12-04 12:48:11
1832,0,,,17274,32576,1,,2017-12-04 12:48:11
1834,0,,,17758,31897,1,,2017-12-04 12:48:11
1835,0,,,134269,32215,1,,2017-12-04 12:48:11
1836,0,,,4300,32537,1,,2017-12-04 12:48:11
1837,0,,,17897,31183,1,,2017-12-04 12:48:11
1838,0,,,14430,31880,1,,2017-12-04 12:48:11
1839,0,,,134213,31903,1,,2017-12-04 12:48:11
1840,0,,,7509,31841,1,,2017-12-04 12:48:11
1841,0,,,18152,30317,1,,2017-12-04 12:48:11
1842,0,,,134354,32590,1,,2017-12-04 12:48:11
1843,0,,,7489,32626,1,,2017-12-04 12:48:11
1844,0,,,6950,29798,1,,2017-12-04 12:48:11
1845,0,,,12556,31893,1,,2017-12-04 12:48:11
1846,0,,,6657,32012,1,,2017-12-04 12:48:11
1847,0,,,7502,31866,1,,2017-12-04 12:48:11
1848,0,,,7497,31882,1,,2017-12-04 12:48:11
1849,0,,,23225,30106,1,,2017-12-04 12:48:11
1850,0,,,134219,31919,1,,2017-12-04 12:48:11
1851,0,,,8537,31977,1,,2017-12-04 12:48:11
1852,0,,,8538,29387,1,,2017-12-04 12:48:11
1853,0,,,8556,32358,1,,2017-12-04 12:48:11
1854,0,,,5733,31923,1,,2017-12-04 12:48:11
1855,0,,,13839,32022,1,,2017-12-04 12:48:11
1856,0,,,134260,32183,1,,2017-12-04 12:48:11
1857,0,,,17956,31926,1,,2017-12-04 12:48:11
1858,0,,,6691,29191,1,,2017-12-04 12:48:11
1859,0,,,13946,31883,1,,2017-12-04 12:48:11
1860,0,,,13947,31883,1,,2017-12-04 12:48:11
1861,0,,,24510,31875,1,,2017-12-04 12:48:11
1862,0,,,23884,31959,1,,2017-12-04 12:48:11
1863,0,,,134221,31935,1,,2017-12-04 12:48:11
1864,0,,,3895,28977,1,,2017-12-04 12:48:11
1865,0,,,14434,32263,1,,2017-12-04 12:48:11
1866,0,,,14283,32518,1,,2017-12-04 12:48:11
1867,0,,,14282,32518,1,,2017-12-04 12:48:11
1868,0,,,11120,31895,1,,2017-12-04 12:48:11
1869,0,,,12701,32098,1,,2017-12-04 12:48:11
1870,0,,,14256,28879,1,,2017-12-04 12:48:11
1871,0,,,17899,28908,1,,2017-12-04 12:48:11
1872,0,,,3915,32133,1,,2017-12-04 12:48:11
1873,0,,,134241,32074,1,,2017-12-04 12:48:11
1874,0,,,7783,32234,1,,2017-12-04 12:48:11
1875,0,,,130612,32134,1,,2017-12-04 12:48:11
1876,0,,,3948,32274,1,,2017-12-04 12:48:11
1877,0,,,134217,31913,1,,2017-12-04 12:48:11
1878,0,,,134229,31985,1,,2017-12-04 12:48:11
1879,0,,,134230,31985,1,,2017-12-04 12:48:11
1880,0,,,14433,31999,1,,2017-12-04 12:48:11
1881,0,,,2872,29371,1,,2017-12-04 12:48:11
1882,0,,,2462,32513,1,,2017-12-04 12:48:11
1883,0,,,6083,32017,1,,2017-12-04 12:48:11
1884,0,,,134255,32144,1,,2017-12-04 12:48:11
1885,0,,,14100,31965,1,,2017-12-04 12:48:11
1886,0,,,17342,32001,1,,2017-12-04 12:48:11
1887,0,,,7229,29807,1,,2017-12-04 12:48:11
1888,0,,,17341,32001,1,,2017-12-04 12:48:11
1889,0,,,17343,32001,1,,2017-12-04 12:48:11
1890,0,,,13728,29088,1,,2017-12-04 12:48:11
1891,0,,,17982,32018,1,,2017-12-04 12:48:11
1892,0,,,13893,32100,1,,2017-12-04 12:48:11
1893,0,,,7661,29116,1,,2017-12-04 12:48:11
1894,0,,,132082,32033,1,,2017-12-04 12:48:11
1895,0,,,14435,32417,1,,2017-12-04 12:48:11
1896,0,,,133863,30706,1,,2017-12-04 12:48:11
1897,0,,,11043,32550,1,,2017-12-04 12:48:11
1898,0,,,6949,29342,1,,2017-12-04 12:48:11
1899,0,,,489,32039,1,,2017-12-04 12:48:11
1900,0,,,134077,31182,1,,2017-12-04 12:48:11
1901,0,,,134078,31182,1,,2017-12-04 12:48:11
1902,0,,,13635,32485,1,,2017-12-04 12:48:11
1903,0,,,23991,30278,1,,2017-12-04 12:48:11
1904,0,,,134342,32542,1,,2017-12-04 12:48:11
1905,0,,,24737,30553,1,,2017-12-04 12:48:11
1906,0,,,13904,32579,1,,2017-12-04 12:48:11
1907,0,,,134274,32221,1,,2017-12-04 12:48:11
1908,0,,,2460,32061,1,,2017-12-04 12:48:11
1909,0,,,5689,32084,1,,2017-12-04 12:48:11
1910,0,,,12582,32055,1,,2017-12-04 12:48:11
1911,0,,,11832,32335,1,,2017-12-04 12:48:11
1912,0,,,134240,32067,1,,2017-12-04 12:48:11
1913,0,,,14104,32115,1,,2017-12-04 12:48:11
1914,0,,,17486,29772,1,,2017-12-04 12:48:11
1915,0,,,18028,32271,1,,2017-12-04 12:48:11
1916,0,,,18029,32271,1,,2017-12-04 12:48:11
1917,0,,,17178,32187,1,,2017-12-04 12:48:11
1918,0,,,18078,32198,1,,2017-12-04 12:48:11
1919,0,,,5564,32083,1,,2017-12-04 12:48:11
1920,0,,,134359,32595,1,,2017-12-04 12:48:11
1921,0,,,14128,32089,1,,2017-12-04 12:48:11
1922,0,,,3916,32103,1,,2017-12-04 12:48:11
1923,0,,,13641,29839,1,,2017-12-04 12:48:11
1924,0,,,134365,32624,1,,2017-12-04 12:48:11
1925,0,,,7192,28925,1,,2017-12-04 12:48:11
1926,0,,,5565,32083,1,,2017-12-04 12:48:11
1927,0,,,17166,29160,1,,2017-12-04 12:48:11
1928,0,,,5953,31210,1,,2017-12-04 12:48:11
1929,0,,,3887,32095,1,,2017-12-04 12:48:11
1930,0,,,134371,32640,1,,2017-12-04 12:48:11
1931,0,,,134264,32199,1,,2017-12-04 12:48:11
1932,0,,,18154,32277,1,,2017-12-04 12:48:11
1933,0,,,132874,32154,1,,2017-12-04 12:48:11
1934,0,,,134254,32141,1,,2017-12-04 12:48:11
1935,0,,,13889,32398,1,,2017-12-04 12:48:11
1936,0,,,1868,32244,1,,2017-12-04 12:48:11
1937,0,,,24542,29006,1,,2017-12-04 12:48:11
1938,0,,,14437,28987,1,,2017-12-04 12:48:11
1939,0,,,17661,32117,1,,2017-12-04 12:48:11
1940,0,,,17179,32189,1,,2017-12-04 12:48:11
1941,0,,,3997,29086,1,,2017-12-04 12:48:11
1942,0,,,133465,29075,1,,2017-12-04 12:48:11
1943,0,,,17965,32350,1,,2017-12-04 12:48:11
1944,0,,,8213,32440,1,,2017-12-04 12:48:11
1945,0,,,13847,32633,1,,2017-12-04 12:48:11
1946,0,,,5352,32469,1,,2017-12-04 12:48:11
1947,0,,,5686,32632,1,,2017-12-04 12:48:11
1948,0,,,6109,32209,1,,2017-12-04 12:48:11
1949,0,,,14190,32571,1,,2017-12-04 12:48:11
1950,0,,,6197,32499,1,,2017-12-04 12:48:11
1951,0,,,6237,32253,1,,2017-12-04 12:48:11
1952,0,,,11130,32177,1,,2017-12-04 12:48:11
1953,0,,,133544,29434,1,,2017-12-04 12:48:11
1954,0,,,134265,32202,1,,2017-12-04 12:48:11
1955,0,,,12009,32659,1,,2017-12-04 12:48:11
1956,0,,,12010,32659,1,,2017-12-04 12:48:11
1957,0,,,7506,29577,1,,2017-12-04 12:48:11
1958,0,,,24736,32449,1,,2017-12-04 12:48:11
1959,0,,,5572,32498,1,,2017-12-04 12:48:11
1960,0,,,134318,32401,1,,2017-12-04 12:48:11
1961,0,,,17693,28940,1,,2017-12-04 12:48:11
1962,0,,,5571,32495,1,,2017-12-04 12:48:11
1963,0,,,13164,32377,1,,2017-12-04 12:48:11
1964,0,,,14163,32592,1,,2017-12-04 12:48:11
1965,0,,,14162,32592,1,,2017-12-04 12:48:11
1966,0,,,134290,32286,1,,2017-12-04 12:48:11
1967,0,,,133463,29069,1,,2017-12-04 12:48:11
1968,0,,,133462,29069,1,,2017-12-04 12:48:11
1969,0,,,6170,32491,1,,2017-12-04 12:48:11
1970,0,,,17784,32260,1,,2017-12-04 12:48:11
1971,0,,,22991,30756,1,,2017-12-04 12:48:11
1972,0,,,134270,32219,1,,2017-12-04 12:48:11
1973,0,,,134271,32219,1,,2017-12-04 12:48:11
1974,0,,,17838,29049,1,,2017-12-04 12:48:11
1975,0,,,133437,28982,1,,2017-12-04 12:48:11
1976,0,,,11897,28982,1,,2017-12-04 12:48:11
1977,0,,,17442,32256,1,,2017-12-04 12:48:11
1978,0,,,1675,32483,1,,2017-12-04 12:48:11
1979,0,,,11144,28939,1,,2017-12-04 12:48:11
1980,0,,,11140,32484,1,,2017-12-04 12:48:11
1981,0,,,11141,32484,1,,2017-12-04 12:48:11
1982,0,,,11142,32484,1,,2017-12-04 12:48:11
1983,0,,,11149,29703,1,,2017-12-04 12:48:11
1984,0,,,11087,32493,1,,2017-12-04 12:48:11
1985,0,,,7343,32489,1,,2017-12-04 12:48:11
1986,0,,,7328,32529,1,,2017-12-04 12:48:11
1987,0,,,6306,32482,1,,2017-12-04 12:48:11
1988,0,,,7345,28931,1,,2017-12-04 12:48:11
1989,0,,,134278,32245,1,,2017-12-04 12:48:11
1990,0,,,17340,32512,1,,2017-12-04 12:48:11
1991,0,,,17712,32397,1,,2017-12-04 12:48:11
1992,0,,,17493,32305,1,,2017-12-04 12:48:11
1993,0,,,6303,32254,1,,2017-12-04 12:48:11
1994,0,,,24566,30636,1,,2017-12-04 12:48:11
1995,0,,,6224,32295,1,,2017-12-04 12:48:11
1996,0,,,134302,32316,1,,2017-12-04 12:48:11
1997,0,,,17879,32309,1,,2017-12-04 12:48:11
1998,0,,,5734,32312,1,,2017-12-04 12:48:11
1999,0,,,134084,31194,1,,2017-12-04 12:48:11
2000,0,,,16902,29060,1,,2017-12-04 12:48:11
2001,0,,,14262,29228,1,,2017-12-04 12:48:11
2002,0,,,134293,32293,1,,2017-12-04 12:48:11
2003,0,,,5875,32543,1,,2017-12-04 12:48:11
2004,0,,,133671,30054,1,,2017-12-04 12:48:11
2005,0,,,16808,28890,1,,2017-12-04 12:48:11
2006,0,,,13777,32502,1,,2017-12-04 12:48:11
2007,0,,,6271,32308,1,,2017-12-04 12:48:11
2008,0,,,134325,32446,1,,2017-12-04 12:48:11
2009,0,,,6305,32302,1,,2017-12-04 12:48:11
2010,0,,,11133,32290,1,,2017-12-04 12:48:11
2011,0,,,192,28916,1,,2017-12-04 12:48:11
2012,0,,,8593,29301,1,,2017-12-04 12:48:11
2013,0,,,7445,28983,1,,2017-12-04 12:48:11
2014,0,,,6169,32428,1,,2017-12-04 12:48:11
2015,0,,,5573,32577,1,,2017-12-04 12:48:11
2016,0,,,17514,32554,1,,2017-12-04 12:48:11
2017,0,,,2461,32433,1,,2017-12-04 12:48:11
2018,0,,,4164,28900,1,,2017-12-04 12:48:11
2019,0,,,13633,31192,1,,2017-12-04 12:48:11
2020,0,,,7515,32503,1,,2017-12-04 12:48:11
2021,0,,,12628,32453,1,,2017-12-04 12:48:11
2022,0,,,11159,32524,1,,2017-12-04 12:48:11
2023,0,,,17663,32337,1,,2017-12-04 12:48:11
2024,0,,,6067,32327,1,,2017-12-04 12:48:11
2025,0,,,6068,32386,1,,2017-12-04 12:48:11
2026,0,,,133445,29022,1,,2017-12-04 12:48:11
2027,0,,,7444,31189,1,,2017-12-04 12:48:11
2028,0,,,17927,28895,1,,2017-12-04 12:48:11
2029,0,,,17469,32556,1,,2017-12-04 12:48:11
2030,0,,,134367,32628,1,,2017-12-04 12:48:11
2031,0,,,10508,32607,1,,2017-12-04 12:48:11
2032,0,,,10526,32601,1,,2017-12-04 12:48:11
2033,0,,,11143,32644,1,,2017-12-04 12:48:11
2034,0,,,3834,32346,1,,2017-12-04 12:48:11
2035,0,,,134313,32380,1,,2017-12-04 12:48:11
2036,0,,,134314,32380,1,,2017-12-04 12:48:11
2037,0,,,134315,32380,1,,2017-12-04 12:48:11
2038,0,,,134316,32380,1,,2017-12-04 12:48:11
2039,0,,,3020,29439,1,,2017-12-04 12:48:11
2040,0,,,14113,32616,1,,2017-12-04 12:48:11
2041,0,,,490,32457,1,,2017-12-04 12:48:11
2042,0,,,14251,32462,1,,2017-12-04 12:48:11
