ID_kit_api_NH,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,ID_strains,ID_reference,manual_annotation,created_NH,modify_in_pgsql_NH,ID_tbl_api_NH,last_change
2165,+,-,-,-,-,-,-,+,-,-,-,-,-,148609,52931,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2166,+,-,-,-,-,-,-,+,-,-,-,-,-,148714,53042,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2167,-,+,-,-,-,-,-,-,-,-,+,-,-,148894,53226,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2168,-,-,-,-,-,-,-,+,-,-,-,+,-,148974,53308,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2169,+,-,-,-,-,-,-,+,-,-,-,-,-,148983,53318,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2170,-,-,-,-,-,-,-,+,-,-,-,+,-,148994,53331,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2171,-,-,-,-,-,-,-,+,-,-,-,-,-,149026,53364,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2172,-,-,-,-,-,-,+,+,-,-,-,-,-,149028,53366,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2173,-,-,-,-,-,-,-,+,-,-,-,-,-,149036,53375,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2174,+,-,-,-,-,-,-,+,-,-,-,-,-,149052,53391,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2175,-,-,-,-,-,-,+,+,-,-,-,-,-,149054,53396,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2176,-,-,-,-,-,-,-,+,-,-,-,+,-,149109,53458,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2177,-,+,-,+,-,-,-,-,-,-,-,+,-,149122,53473,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2178,-,+,-,+,-,-,-,-,-,-,-,+,-,149127,53478,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2179,-,+,-,-,-,-,-,-,-,-,+,-,-,149141,53495,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2180,-,+,-,-,-,-,-,-,-,-,+,-,-,149143,53498,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2181,-,+,+,+,-,-,-,-,-,-,+,-,-,1757,44687,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2182,-,+,-,+,-,-,-,+,+,-,-,-,-,149207,53568,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2183,-,-,-,-,-,-,-,+,-,-,-,+,-,149249,53617,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2184,-,-,-,-,-,-,-,+,+,-,-,+,-,149250,53618,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2185,+,+,-,+,-,-,-,+,+,-,-,+,-,149253,53621,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2186,+,-,-,-,-,-,-,+,-,-,-,-,-,149256,53624,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2187,+,-,-,-,-,-,-,+,-,-,-,-,-,149263,53631,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2188,+,-,-,-,-,-,-,+,-,-,-,-,-,149283,53655,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2189,-,-,-,-,-,-,-,+,-,-,-,+,-,149289,53663,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2190,-,+,-,+,-,-,-,-,-,-,+,-,-,149318,53695,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2191,-,-,-,-,-,-,-,+,-,-,-,-,-,149345,53730,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2192,+,-,-,-,-,-,-,+,-,-,-,-,-,149350,53735,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2193,-,+,+,+,+,-,-,-,-,-,+,-,-,149352,53737,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2194,-,+,-,+,-,-,-,-,+,-,-,-,-,149598,54031,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2195,+,-,-,-,-,-,-,+,-,-,-,-,-,149602,54035,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2196,-,-,-,-,-,-,-,+,-,-,-,-,-,149655,54089,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2197,-,+,-,-,-,-,+,+,+,-,-,+,+,149666,54100,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2198,-,+,-,-,-,-,-,-,-,-,+,-,-,149673,54108,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2199,-,+,-,+,-,-,-,-,+,-,-,-,-,149677,54112,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2200,+,+,-,-,-,-,-,+,-,-,-,-,-,149700,54140,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2201,+,+,+,-,-,-,-,+,-,-,-,-,-,149701,54141,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2202,-,+,+,+,+,-,-,-,-,-,+,+,-,149708,54148,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2203,-,+,-,-,-,-,-,-,-,-,+,-,-,149762,54206,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2204,-,-,-,-,-,-,-,+,-,-,-,+,-,149801,54255,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2205,-,-,-,-,-,-,-,-,-,-,+,-,-,149830,54295,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2206,-,-,-,-,-,-,-,+,-,-,-,+,-,149848,54318,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2207,+,-,-,-,-,-,-,+,-,-,-,+,-,149854,54325,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2208,-,+,-,-,-,-,-,-,-,-,+,-,-,149885,54356,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2209,-,+,-,-,-,-,-,-,-,-,+,-,-,149905,54376,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2210,-,-,-,-,-,-,-,+,+,-,-,-,-,149906,54378,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2211,-,+,-,+,-,-,-,-,+,-,-,-,-,149972,54458,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2212,-,-,-,-,-,-,-,+,-,-,-,-,-,149996,54487,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2213,-,+,-,-,-,-,-,-,-,-,+,-,-,149998,54489,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2214,-,-,-,-,-,-,-,-,-,-,+,-,-,150023,54516,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2215,-,+,+,-,-,-,-,+,+,-,-,+,-,150043,54544,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2216,-,+,-,+,-,-,-,-,+,-,-,-,-,150050,54551,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2217,-,-,-,-,-,-,-,+,-,-,-,-,-,150065,54567,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2218,-,+,-,+,-,-,-,-,-,-,-,+,-,150085,54588,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2219,-,+,-,+,-,-,-,-,-,-,-,+,-,150086,54589,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2220,-,+,-,+,-,-,-,-,-,-,+,+,-,150087,54590,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2221,-,+,-,+,-,-,-,+,-,-,-,-,-,150116,54619,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2222,-,+,-,-,-,-,-,-,-,-,+,-,-,150255,54780,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2223,+,+,-,-,-,-,-,-,-,-,+,-,-,135869,54826,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2224,-,+,-,+,-,-,-,-,-,-,-,-,-,150318,54861,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2225,-,-,-,-,-,-,+,+,+,-,-,+,+,150322,54865,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2226,-,+,-,-,-,-,-,-,-,-,+,-,-,150325,54868,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2227,-,-,-,-,-,-,-,+,-,-,-,+,-,150426,54980,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2228,-,+,-,+,-,-,-,-,+,-,-,-,-,150450,55010,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2229,-,-,-,-,-,-,-,-,+,-,-,+,-,150470,55038,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2230,-,+,+,+,+,-,-,-,+,+,-,+,-,141252,44194,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2231,,+,-,-,-,-,-,-,-,-,+,-,-,150480,55050,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2232,-,+,+,+,+,-,-,-,-,-,+,-,-,150522,55093,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2233,-,+,-,+,-,-,-,-,-,-,+,+,-,150523,55094,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2234,-,-,-,-,-,-,-,+,-,-,-,+,-,150625,55215,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2235,-,+,-,-,-,-,-,-,-,-,+,-,-,150629,55219,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2236,-,+,-,-,-,-,-,-,-,-,+,-,-,150630,55220,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2237,-,+,-,-,-,-,-,-,-,-,+,-,-,150631,55221,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2238,+,+,-,-,-,-,-,-,-,-,+,-,-,150632,55222,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2239,+,-,-,-,-,-,-,+,-,-,-,-,-,150635,55226,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2240,-,-,-,-,-,-,-,+,-,-,-,+,-,150652,55244,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2241,-,+,+,+,+,-,-,-,-,-,+,-,-,150781,55389,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2242,-,+,-,+,-,-,-,-,-,-,+,+,-,150799,55411,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2243,-,+,-,+,-,-,-,-,-,-,-,+,-,150800,55412,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2244,-,+,-,+,-,-,-,-,-,-,+,+,-,150801,55413,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2245,-,+,-,+,-,-,-,-,+,-,-,-,-,150820,55436,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2246,-,+,-,+,-,-,-,-,+,-,-,-,-,150920,55541,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2247,-,+,-,-,-,-,-,-,-,-,+,-,-,150947,55570,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2248,-,+,-,-,-,-,-,-,-,-,+,-,-,151017,55648,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2249,-,+,-,+,-,-,-,-,+,-,-,-,-,151032,55664,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2250,-,+,+,+,+,-,-,-,-,-,+,-,-,151058,55709,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2251,-,-,-,-,-,-,-,-,-,-,-,+,-,151082,55739,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2252,-,+,-,-,-,-,-,-,-,-,-,+,-,151084,55741,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2253,-,-,-,-,-,-,-,+,-,-,-,-,-,151093,55750,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2254,-,+,-,-,-,-,-,-,+,-,+,-,-,151168,55837,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2255,-,+,+,+,+,-,-,-,-,-,+,-,-,151194,55864,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2256,-,+,-,-,-,-,-,-,-,-,+,-,-,151195,55865,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2257,-,+,-,-,-,-,-,-,-,-,+,-,-,151196,55866,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2258,-,-,-,-,-,-,-,+,-,-,-,-,-,151199,55870,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2259,-,-,-,-,-,-,-,+,-,-,-,-,-,151211,55884,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2260,-,+,+,+,-,-,-,-,-,-,+,-,-,151227,55905,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2261,-,-,-,-,-,-,-,+,-,-,-,-,-,151248,55927,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2262,-,+,-,-,-,-,-,-,-,-,+,-,-,151284,55972,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2263,-,+,-,-,-,-,-,-,-,-,+,-,-,151355,56051,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2264,-,+,-,-,-,-,-,-,-,-,+,-,-,151584,56291,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2265,-,+,+,-,+,-,-,-,+,-,-,-,-,151617,56325,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2266,-,+,-,+,-,-,-,-,+,-,-,-,-,151669,56388,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2267,,+,-,-,-,-,-,-,-,-,+,-,-,151706,56433,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2268,,+,-,-,-,-,-,-,-,-,+,+,-,151732,56462,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2269,,+,-,-,-,-,-,-,-,-,+,-,-,151736,56466,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2270,,+,+,+,+,-,-,-,-,-,+,-,-,151745,56476,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2271,,+,-,+,-,-,-,-,+,-,-,-,-,151756,56489,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2272,,+,+,+,+,-,-,-,-,-,+,-,-,151776,56509,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2273,,+,-,-,-,-,-,-,-,-,+,-,-,151788,56523,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2274,,+,-,-,-,-,+,+,+,-,+,+,+,151789,56524,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2275,,+,-,+,-,-,-,-,-,+,+,-,-,151815,56568,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2276,,-,-,-,-,-,-,+,-,-,-,-,-,151846,56609,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2277,,+,+,+,+,-,-,-,-,-,-,-,-,151863,56627,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2278,,-,-,-,-,-,-,+,-,-,-,+,-,151878,56642,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2279,,-,-,-,-,-,+,+,+,-,-,+,+,151941,56717,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2280,,+,+,-,+,-,-,+,-,-,-,+,-,151963,56753,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2281,,+,-,+,-,-,-,-,+,-,-,-,-,151993,56792,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2282,,+,-,-,-,-,-,-,-,-,-,-,+,151998,56797,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2283,,+,-,-,-,-,-,-,+,-,-,+,-,152076,56888,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2284,,+,-,+,-,-,-,-,-,-,-,+,-,152088,56901,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2285,,-,-,-,-,-,-,+,-,-,+,-,-,152126,56951,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2286,,-,-,-,-,-,-,-,-,-,+,-,-,152156,56987,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2287,,+,-,-,-,-,-,+,-,-,-,+,-,152164,56998,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2288,,-,-,-,-,-,-,+,-,-,-,+,-,152173,57008,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2289,,+,+,+,-,-,-,-,-,-,+,+,-,152258,57119,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2290,,-,-,-,-,-,-,+,+,-,-,+,-,152348,57231,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2291,,-,-,-,-,-,+,+,-,-,-,+,-,152370,57259,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2292,,+,+,+,+,-,-,-,-,-,+,+,-,152478,57393,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2293,,+,+,-,+,-,-,-,-,-,-,+,-,152482,57397,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2294,,-,-,-,-,-,+,+,-,-,+,-,-,152587,57539,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2295,,-,-,-,-,-,-,+,-,-,-,-,-,152608,57568,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2296,,+,-,-,-,-,-,-,-,-,+,-,-,152672,57645,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2297,,-,-,-,-,-,-,+,-,-,-,+,-,152699,57676,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2298,,+,-,-,-,-,+,+,+,-,+,+,+,152758,57752,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2299,,+,-,-,-,-,-,+,-,-,-,+,-,152769,57768,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2300,,-,-,-,-,-,-,+,-,-,-,-,-,152778,57777,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2301,,+,+,-,-,-,+,-,+,-,-,+,-,152819,57829,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2302,,+,+,-,+,-,+,+,-,-,+,+,-,152860,57878,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2303,,-,-,-,-,-,-,+,-,-,-,-,-,152864,57883,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2304,-,+,+,+,-,-,-,-,-,-,+,-,-,141687,44785,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2305,-,+,-,+,-,-,-,-,-,-,+,+,-,152892,57915,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2306,-,+,-,+,-,-,-,-,-,-,+,+,-,152893,57916,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2307,-,+,-,+,-,-,-,-,-,-,+,+,-,152894,57917,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2308,-,+,-,+,-,-,-,-,-,-,+,+,-,152895,57918,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2309,-,-,-,-,-,-,-,-,+,-,-,-,-,152928,57959,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2310,-,+,-,+,-,-,-,-,-,-,-,+,-,152951,57988,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2311,-,-,-,-,-,-,-,+,+,-,-,-,-,152956,57994,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2312,-,+,+,-,-,-,-,-,-,-,-,+,-,152959,57997,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2313,-,+,-,-,-,-,-,+,-,-,-,+,-,153025,58096,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2314,-,-,-,-,-,-,+,+,+,-,+,+,+,153084,58162,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2315,-,+,-,+,-,-,-,-,+,-,-,-,-,153108,58197,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2316,-,-,-,-,-,-,-,-,-,-,-,+,-,153157,58250,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2317,-,-,-,-,-,-,-,+,-,-,-,-,-,135669,44800,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2318,-,+,+,+,+,-,-,-,-,-,+,+,-,153227,58337,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2319,-,+,-,-,-,-,+,+,+,-,-,+,-,153232,58348,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2320,-,+,-,-,-,-,-,+,-,-,-,+,-,153233,58349,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2321,-,+,-,-,-,-,-,+,-,-,+,-,-,153457,58646,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2322,-,+,-,-,-,-,-,+,-,-,-,-,-,153458,58647,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2323,-,+,-,-,-,-,-,-,-,-,+,-,-,153462,58654,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2324,-,-,-,-,-,-,-,+,-,-,-,+,-,153519,58720,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2325,-,+,-,+,-,-,-,-,+,-,-,-,-,153556,58767,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2326,-,+,-,-,-,-,-,-,-,-,+,-,-,153675,58917,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2327,-,-,-,-,-,-,-,-,+,-,-,+,-,153713,58957,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2328,-,+,-,-,-,-,-,-,-,-,+,-,-,153750,59022,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2329,-,-,-,-,-,-,-,-,-,-,+,-,-,153751,59023,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2330,-,+,-,-,-,-,-,-,-,-,+,-,-,153752,59024,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2331,-,+,-,-,-,-,+,+,+,-,-,+,+,153771,59051,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2332,-,+,-,-,-,-,-,+,-,-,-,+,-,153827,59135,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2333,-,-,-,-,-,-,-,+,+,-,-,-,+,153872,59196,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2334,-,+,+,+,-,-,-,-,+,-,-,-,-,153886,59213,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2335,-,+,+,+,+,-,-,+,+,-,-,+,-,153900,59247,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2336,-,+,-,+,+,-,-,-,-,-,-,-,-,153959,59310,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2337,-,-,-,-,-,-,-,+,-,-,+,+,-,153975,59326,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2338,-,-,-,-,-,-,+,+,+,-,-,+,+,154003,59363,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2339,+,-,-,-,-,-,-,+,-,-,-,-,-,154037,59421,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2340,-,+,-,-,-,-,-,+,-,-,-,+,-,154044,59429,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2341,-,+,-,-,-,-,-,-,-,-,+,-,-,154058,59444,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2342,+,-,-,-,-,-,-,+,-,-,-,-,-,154106,59530,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2343,-,+,-,-,-,-,-,-,-,-,+,-,-,154109,59533,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2344,-,-,-,-,-,-,-,+,+,-,-,+,-,154111,59535,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
