ID_risk_assessment,biosafety_level,biosafety_level_comment,pathogenicity_human,pathogenicity_animal,pathogenicity_plant,ID_strains,ID_reference,FK_tbl_strains_micro,manual_annotation,last_change
26063,1,Risk group (German classification),,,,13706,1255,2944.0,1,2019-11-08 06:29:11
26062,1,Risk group (German classification),,,,13698,493,1406.0,1,2019-11-08 06:29:11
26061,1,Risk group (German classification),,,,13697,492,1405.0,1,2019-11-08 06:29:11
26060,1,Risk group (German classification),,,,13696,491,1404.0,1,2019-11-08 06:29:11
26059,1,Risk group (German classification),,,,13695,490,1403.0,1,2019-11-08 06:29:11
26058,1,Risk group (German classification),,,,13694,187,415.0,1,2019-11-08 06:29:11
26057,1,Risk group (German classification),,,,11348,1663,4420.0,1,2019-11-08 06:29:11
26056,1,Risk group (German classification),,,,4990,1219,2777.0,1,2019-11-08 06:29:11
26055,1,Risk group (German classification),,,,13478,11335,43853.0,1,2019-11-08 06:29:11
26054,1,Risk group (German classification),,,,13477,11003,43386.0,1,2019-11-08 06:29:11
26053,1,Risk group (German classification),,,,13476,11246,43749.0,1,2019-11-08 06:29:11
26052,2,Risk group (German classification),,,,11174,12603,46648.0,1,2019-11-08 06:29:11
26051,2,Risk group (German classification),,,,11214,12001,44686.0,1,2019-11-08 06:29:11
26050,2,Risk group (German classification),,,,11177,11821,44497.0,1,2019-11-08 06:29:11
26049,2,Risk group (German classification),,,,11173,11792,44465.0,1,2019-11-08 06:29:11
26048,2,Risk group (German classification),,,,11172,11780,44453.0,1,2019-11-08 06:29:11
26047,2,Risk group (German classification),,,,11171,11779,44452.0,1,2019-11-08 06:29:11
26046,2,Risk group (German classification),,,,11170,11363,43884.0,1,2019-11-08 06:29:11
26045,2,Risk group (German classification),,,,11169,11137,43549.0,1,2019-11-08 06:29:11
26044,2,Risk group (German classification),,,,11168,10996,43379.0,1,2019-11-08 06:29:11
26043,2,Risk group (German classification),,,,11167,10891,43235.0,1,2019-11-08 06:29:11
26042,2,Risk group (German classification),,,,11166,10774,43111.0,1,2019-11-08 06:29:11
26041,2,Risk group (German classification),,,,11165,10337,41473.0,1,2019-11-08 06:29:11
26040,2,Risk group (German classification),,,,11164,9893,40928.0,1,2019-11-08 06:29:11
26039,2,Risk group (German classification),,,,11176,9561,40465.0,1,2019-11-08 06:29:11
26038,1,Risk group (German classification),,,,13475,11242,43679.0,1,2019-11-08 06:29:11
26037,1,Risk group (German classification),,,,16548,11245,43748.0,1,2019-11-08 06:29:11
26036,1,Risk group (German classification),,,,11098,12602,46647.0,1,2019-11-08 06:29:11
26035,1,Risk group (German classification),,,,11097,12442,46108.0,1,2019-11-08 06:29:11
26034,1,Risk group (German classification),,,,11096,12441,46107.0,1,2019-11-08 06:29:11
26033,1,Risk group (German classification),,,,11095,12440,46104.0,1,2019-11-08 06:29:11
26032,1,Risk group (German classification),,,,11094,11354,43874.0,1,2019-11-08 06:29:11
26031,1,Risk group (German classification),,,,11093,11353,43873.0,1,2019-11-08 06:29:11
26030,1,Risk group (German classification),,,,11092,10985,43365.0,1,2019-11-08 06:29:11
26029,1,Risk group (German classification),,,,11091,10984,43364.0,1,2019-11-08 06:29:11
26028,1,Risk group (German classification),,,,11090,10772,43109.0,1,2019-11-08 06:29:11
26027,1,Risk group (German classification),,,1.0,13217,11010,43407.0,1,2019-11-08 06:29:11
26026,1,Risk group (German classification),,,1.0,10721,10927,43285.0,1,2019-11-08 06:29:11
26025,1,Risk group (German classification),,,,10720,10860,43196.0,1,2019-11-08 06:29:11
26024,1,Risk group (German classification),,,,10719,10683,43136.0,1,2019-11-08 06:29:11
26023,2,Risk group (German classification),,,,10718,12418,46068.0,1,2019-11-08 06:29:11
26022,2,Risk group (German classification),,,,10717,10679,43405.0,1,2019-11-08 06:29:11
26021,1,Risk group (German classification),,,,10716,10678,43404.0,1,2020-11-04 13:11:39
26020,1,Risk group (German classification),,,,13315,10858,43194.0,1,2019-11-08 06:29:11
26019,1,Risk group (German classification),,,,13357,12388,46021.0,1,2019-11-08 06:29:11
26018,1,Risk group (German classification),,,,13356,10857,43193.0,1,2019-11-08 06:29:11
26017,1,Risk group (German classification),,,,13355,247,658.0,1,2019-11-08 06:29:11
26016,2,Risk group (German classification),1.0,1.0,,10684,12411,46057.0,1,2019-11-08 06:29:11
26015,2,Risk group (German classification),1.0,1.0,,10683,12410,46056.0,1,2019-11-08 06:29:11
26014,2,Risk group (German classification),1.0,1.0,,10682,12282,46009.0,1,2019-11-08 06:29:11
26013,2,Risk group (German classification),1.0,1.0,,10681,12263,45036.0,1,2019-11-08 06:29:11
26012,2,Risk group (German classification),1.0,1.0,,10680,11761,44565.0,1,2019-11-08 06:29:11
26011,2,Risk group (German classification),1.0,1.0,,10679,10898,43242.0,1,2019-11-08 06:29:11
26010,2,Risk group (German classification),1.0,1.0,,10678,10807,43400.0,1,2019-11-08 06:29:11
26009,2,Risk group (German classification),1.0,1.0,,10677,10806,43398.0,1,2019-11-08 06:29:11
26008,2,Risk group (German classification),1.0,1.0,,10676,10671,43010.0,1,2019-11-08 06:29:11
26007,1,Risk group (German classification),,,,1490,15919,194798.0,1,2019-11-08 06:29:11
26006,2,Risk group (German classification),1.0,1.0,,10675,12393,46028.0,1,2019-11-08 06:29:11
26005,2,Risk group (German classification),1.0,1.0,,10674,12278,46005.0,1,2019-11-08 06:29:11
26004,2,Risk group (German classification),1.0,1.0,,10673,12277,46004.0,1,2019-11-08 06:29:11
26003,2,Risk group (German classification),1.0,1.0,,10672,11759,44562.0,1,2019-11-08 06:29:11
26002,2,Risk group (German classification),1.0,1.0,,10641,11521,44144.0,1,2019-11-08 06:29:11
26001,2,Risk group (German classification),1.0,1.0,,10671,11233,43669.0,1,2019-11-08 06:29:11
26000,2,Risk group (German classification),1.0,1.0,,10670,11232,43668.0,1,2019-11-08 06:29:11
25999,2,Risk group (German classification),1.0,1.0,,10669,11231,43665.0,1,2019-11-08 06:29:11
25998,2,Risk group (German classification),1.0,1.0,,10668,11164,43577.0,1,2019-11-08 06:29:11
25997,2,Risk group (German classification),1.0,1.0,,8361,11115,43527.0,1,2019-11-08 06:29:11
25996,2,Risk group (German classification),1.0,1.0,,10667,10939,43298.0,1,2019-11-08 06:29:11
25995,2,Risk group (German classification),1.0,1.0,,10666,10931,43289.0,1,2019-11-08 06:29:11
25994,2,Risk group (German classification),1.0,1.0,,10665,10900,43244.0,1,2019-11-08 06:29:11
25993,2,Risk group (German classification),1.0,1.0,,10664,10792,43131.0,1,2019-11-08 06:29:11
25992,2,Risk group (German classification),1.0,1.0,,10663,10727,43063.0,1,2019-11-08 06:29:11
25991,2,Risk group (German classification),1.0,1.0,,10662,10667,43006.0,1,2019-11-08 06:29:11
25990,2,Risk group (German classification),1.0,1.0,,10661,10664,43003.0,1,2019-11-08 06:29:11
25989,1,Risk group (German classification),,,,10833,11916,44601.0,1,2019-11-08 06:29:11
25988,1,Risk group (German classification),,,,10832,8575,20151.0,1,2019-11-08 06:29:11
25987,1,Risk group (German classification),2.0,,,10660,12419,46071.0,1,2021-11-25 11:45:31
25986,1,Risk group (German classification),2.0,,,10659,12409,46055.0,1,2021-11-25 11:45:31
25985,1,Risk group (German classification),2.0,,,10658,11953,44644.0,1,2021-11-25 11:45:31
25984,1,Risk group (German classification),2.0,,,10657,11879,44582.0,1,2021-11-25 11:45:31
25983,1,Risk group (German classification),2.0,,,10656,11755,44558.0,1,2021-11-25 11:45:31
25982,1,Risk group (German classification),2.0,,,10655,10805,43397.0,1,2021-11-25 11:45:31
25981,1,Risk group (German classification),2.0,,,10654,10695,43024.0,1,2021-11-25 11:45:31
25980,2,Risk group (German classification),1.0,1.0,,10653,12413,46059.0,1,2019-11-08 06:29:11
25979,2,Risk group (German classification),1.0,1.0,,10652,12397,46032.0,1,2019-11-08 06:29:11
25978,2,Risk group (German classification),1.0,1.0,,10651,12197,44924.0,1,2019-11-08 06:29:11
25977,2,Risk group (German classification),1.0,1.0,,10650,11180,43758.0,1,2019-11-08 06:29:11
25976,2,Risk group (German classification),1.0,1.0,,10649,10794,43133.0,1,2019-11-08 06:29:11
25975,2,Risk group (German classification),1.0,1.0,,10648,10775,43112.0,1,2019-11-08 06:29:11
25974,2,Risk group (German classification),1.0,1.0,,10647,10728,43064.0,1,2019-11-08 06:29:11
25973,2,Risk group (German classification),1.0,1.0,,10646,10670,43009.0,1,2019-11-08 06:29:11
25972,2,Risk group (German classification),1.0,1.0,,10645,12284,46011.0,1,2019-11-08 06:29:11
25971,2,Risk group (German classification),1.0,1.0,,10644,12283,46010.0,1,2019-11-08 06:29:11
25970,2,Risk group (German classification),1.0,1.0,,10642,11522,44145.0,1,2019-11-08 06:29:11
25969,2,Risk group (German classification),1.0,1.0,,10640,11179,43757.0,1,2019-11-08 06:29:11
25968,2,Risk group (German classification),1.0,1.0,,10638,10914,43259.0,1,2019-11-08 06:29:11
25967,2,Risk group (German classification),1.0,1.0,,10637,10913,43258.0,1,2019-11-08 06:29:11
25966,2,Risk group (German classification),1.0,1.0,,10636,10911,43255.0,1,2019-11-08 06:29:11
25965,2,Risk group (German classification),1.0,1.0,,10635,10811,43140.0,1,2019-11-08 06:29:11
25964,2,Risk group (German classification),1.0,1.0,,10634,10800,43268.0,1,2019-11-08 06:29:11
25963,2,Risk group (German classification),1.0,1.0,,10633,10799,43267.0,1,2019-11-08 06:29:11
25962,2,Risk group (German classification),1.0,1.0,,10632,10798,43265.0,1,2019-11-08 06:29:11
25961,2,Risk group (German classification),1.0,1.0,,10631,10797,43264.0,1,2019-11-08 06:29:11
25960,2,Risk group (German classification),1.0,1.0,,10630,10795,43262.0,1,2019-11-08 06:29:11
25959,2,Risk group (German classification),1.0,1.0,,10629,10793,43132.0,1,2019-11-08 06:29:11
25958,1,Risk group (German classification),,,,10627,11999,44684.0,1,2019-11-08 06:29:11
25957,2,Risk group (German classification),,,,10469,7084,17611.0,1,2019-11-08 06:29:11
25956,1,Risk group (German classification),2.0,,,10467,1686,4691.0,1,2021-11-25 11:45:31
25955,1,Risk group (German classification),2.0,,,10466,1806,4630.0,1,2021-11-25 11:45:31
25954,1,Risk group (German classification),,,,5965,1377,3396.0,1,2019-11-08 06:29:11
25953,1,Risk group (German classification),,,,5897,1376,3395.0,1,2019-11-08 06:29:11
25952,1,Risk group (German classification),,,,5896,985,2160.0,1,2019-11-08 06:29:11
25951,1,Risk group (German classification),,,,5960,1375,3394.0,1,2019-11-08 06:29:11
25950,1,Risk group (German classification),,,,5964,1374,3393.0,1,2019-11-08 06:29:11
25949,1,Risk group (German classification),,,,10298,14817,53134.0,1,2019-11-08 06:29:11
25948,1,Risk group (German classification),,,,10297,14816,53133.0,1,2019-11-08 06:29:11
25947,1,Risk group (German classification),,,,10296,14815,53132.0,1,2019-11-08 06:29:11
25946,1,Risk group (German classification),,,,10295,14814,53131.0,1,2019-11-08 06:29:11
25945,1,Risk group (German classification),,,,10294,14813,53130.0,1,2019-11-08 06:29:11
25944,1,Risk group (German classification),,,,10293,14812,53129.0,1,2019-11-08 06:29:11
25943,1,Risk group (German classification),,,,10292,14811,53128.0,1,2019-11-08 06:29:11
25942,1,Risk group (German classification),,,,10291,14810,53127.0,1,2019-11-08 06:29:11
25941,1,Risk group (German classification),,,,10290,14809,53126.0,1,2019-11-08 06:29:11
25940,1,Risk group (German classification),,,,10289,14808,53125.0,1,2019-11-08 06:29:11
25939,1,Risk group (German classification),,,,10288,14807,53124.0,1,2019-11-08 06:29:11
25938,1,Risk group (German classification),,,,10287,14806,53123.0,1,2019-11-08 06:29:11
25937,1,Risk group (German classification),,,,10286,14805,53122.0,1,2019-11-08 06:29:11
25936,1,Risk group (German classification),,,,10285,14804,53121.0,1,2019-11-08 06:29:11
25935,1,Risk group (German classification),,,,10284,14803,53120.0,1,2019-11-08 06:29:11
25934,1,Risk group (German classification),,,,157788,64360,53119.0,1,2019-11-08 06:29:11
25933,1,Risk group (German classification),,,,10283,14802,53118.0,1,2019-11-08 06:29:11
25932,1,Risk group (German classification),,,,10282,14801,53117.0,1,2019-11-08 06:29:11
25931,1,Risk group (German classification),,,,10281,14800,53116.0,1,2019-11-08 06:29:11
25930,1,Risk group (German classification),,,,10280,14799,53115.0,1,2019-11-08 06:29:11
25929,1,Risk group (German classification),,,,10279,14798,53114.0,1,2019-11-08 06:29:11
25928,1,Risk group (German classification),,,,10278,14797,53113.0,1,2019-11-08 06:29:11
25927,1,Risk group (German classification),,,,10277,14796,53112.0,1,2019-11-08 06:29:11
25926,1,Risk group (German classification),,,,10276,14795,53111.0,1,2019-11-08 06:29:11
25925,1,Risk group (German classification),,,,10275,14794,53110.0,1,2019-11-08 06:29:11
25924,1,Risk group (German classification),,,,10274,14793,53109.0,1,2019-11-08 06:29:11
25923,1,Risk group (German classification),,,,10273,14792,53108.0,1,2019-11-08 06:29:11
25922,1,Risk group (German classification),,,,10272,14791,53107.0,1,2019-11-08 06:29:11
25921,1,Risk group (German classification),,,,10271,14790,53106.0,1,2019-11-08 06:29:11
25920,1,Risk group (German classification),,,,10270,14789,53105.0,1,2019-11-08 06:29:11
25919,1,Risk group (German classification),,,,10269,14788,53104.0,1,2019-11-08 06:29:11
25918,1,Risk group (German classification),,,,10268,14787,53103.0,1,2019-11-08 06:29:11
25917,1,Risk group (German classification),,,,10267,14786,53102.0,1,2019-11-08 06:29:11
25916,1,Risk group (German classification),,,,10266,14785,53101.0,1,2019-11-08 06:29:11
25915,1,Risk group (German classification),,,,10265,14784,53100.0,1,2019-11-08 06:29:11
25914,1,Risk group (German classification),,,,10264,14783,53099.0,1,2019-11-08 06:29:11
25913,1,Risk group (German classification),,,,10263,14782,53098.0,1,2019-11-08 06:29:11
25912,1,Risk group (German classification),,,,10262,14781,53097.0,1,2019-11-08 06:29:11
25911,1,Risk group (German classification),,,,10261,14780,53096.0,1,2019-11-08 06:29:11
25910,1,Risk group (German classification),,,,10260,14779,53095.0,1,2019-11-08 06:29:11
25909,1,Risk group (German classification),,,,10259,14777,53094.0,1,2019-11-08 06:29:11
25908,1,Risk group (German classification),,,,10258,14776,53093.0,1,2019-11-08 06:29:11
25907,1,Risk group (German classification),,,,10257,14775,53092.0,1,2019-11-08 06:29:11
25906,1,Risk group (German classification),,,,10256,14774,53091.0,1,2019-11-08 06:29:11
25905,1,Risk group (German classification),,,,10255,14769,53090.0,1,2019-11-08 06:29:11
25904,1,Risk group (German classification),,,,10254,14768,53089.0,1,2019-11-08 06:29:11
25903,1,Risk group (German classification),,,,10253,14767,53088.0,1,2019-11-08 06:29:11
25902,1,Risk group (German classification),,,,10252,14766,53087.0,1,2019-11-08 06:29:11
25901,1,Risk group (German classification),,,,10251,14765,53086.0,1,2019-11-08 06:29:11
25900,1,Risk group (German classification),,,,10250,14764,53085.0,1,2019-11-08 06:29:11
25899,1,Risk group (German classification),,,,10249,14763,53084.0,1,2019-11-08 06:29:11
25898,1,Risk group (German classification),,,,10248,14762,53083.0,1,2019-11-08 06:29:11
25897,1,Risk group (German classification),,,,10247,14761,53082.0,1,2019-11-08 06:29:11
25896,1,Risk group (German classification),,,,10246,14760,53081.0,1,2019-11-08 06:29:11
25895,1,Risk group (German classification),,,,10245,14759,53080.0,1,2019-11-08 06:29:11
25894,1,Risk group (German classification),,,,10244,14758,53079.0,1,2019-11-08 06:29:11
25893,1,Risk group (German classification),,,,10243,14757,53078.0,1,2019-11-08 06:29:11
25892,1,Risk group (German classification),,,,10242,14756,53077.0,1,2019-11-08 06:29:11
25891,1,Risk group (German classification),,,,10241,14755,53076.0,1,2019-11-08 06:29:11
25890,1,Risk group (German classification),,,,10240,14754,53075.0,1,2019-11-08 06:29:11
25889,1,Risk group (German classification),,,,10239,14753,53074.0,1,2019-11-08 06:29:11
25888,1,Risk group (German classification),,,,10238,14752,53073.0,1,2019-11-08 06:29:11
25887,1,Risk group (German classification),,,,10237,14751,53072.0,1,2019-11-08 06:29:11
25886,1,Risk group (German classification),,,,10236,14750,53071.0,1,2019-11-08 06:29:11
25885,1,Risk group (German classification),,,,10235,14749,53070.0,1,2019-11-08 06:29:11
25884,1,Risk group (German classification),,,,10234,14748,53069.0,1,2019-11-08 06:29:11
25883,1,Risk group (German classification),,,,10233,14747,53068.0,1,2019-11-08 06:29:11
25882,1,Risk group (German classification),,,,10232,14746,53067.0,1,2019-11-08 06:29:11
25881,1,Risk group (German classification),,,,10231,14745,53066.0,1,2019-11-08 06:29:11
25880,1,Risk group (German classification),,,,10230,14744,53065.0,1,2019-11-08 06:29:11
25879,1,Risk group (German classification),,,,10229,14743,53064.0,1,2019-11-08 06:29:11
25878,1,Risk group (German classification),,,,10228,14742,53063.0,1,2019-11-08 06:29:11
25877,1,Risk group (German classification),,,,10227,14741,53062.0,1,2019-11-08 06:29:11
25876,1,Risk group (German classification),,,,10226,14740,53061.0,1,2019-11-08 06:29:11
25875,1,Risk group (German classification),,,,10225,14739,53060.0,1,2019-11-08 06:29:11
25874,1,Risk group (German classification),,,,10224,14738,53059.0,1,2019-11-08 06:29:11
25873,1,Risk group (German classification),,,,10223,14737,53058.0,1,2019-11-08 06:29:11
25872,1,Risk group (German classification),,,,10222,14736,53057.0,1,2019-11-08 06:29:11
25871,1,Risk group (German classification),,,,10221,14735,53056.0,1,2019-11-08 06:29:11
25870,1,Risk group (German classification),,,,10220,14734,53055.0,1,2019-11-08 06:29:11
25869,1,Risk group (German classification),,,,10219,14733,53054.0,1,2019-11-08 06:29:11
25868,1,Risk group (German classification),,,,10218,14732,53053.0,1,2019-11-08 06:29:11
25867,1,Risk group (German classification),,,,10217,14731,53052.0,1,2019-11-08 06:29:11
25866,1,Risk group (German classification),,,,10216,14730,53051.0,1,2019-11-08 06:29:11
25865,1,Risk group (German classification),,,,10215,14729,53050.0,1,2019-11-08 06:29:11
